case,es_type,paper,study_ID,sei,mu_self_inclusive,mu_leave_one_out,power_self,power_loo,type_M_self,type_M_loo,type_S_self,type_S_loo
MA31.csv,SMD,MA31,21596067,0.39903344220754233,0.3279277286373822,0.32985666216080956,0.13023025179619563,0.13120211479902566,2.981,2.965,0.020756885065218045,0.020298326524668925
MA31.csv,SMD,MA31,21596067,0.34316568593028063,0.3279277286373822,0.32985666216080956,0.15937587278268295,0.160702152924303,2.586,2.572,0.011138792066907491,0.010849490214441353
MA31.csv,SMD,MA31,21596067,0.3985334038697384,0.3279277286373822,0.32985666216080956,0.13043704302252124,0.13141143065645378,2.999,2.98,0.020658233635810246,0.02020123258494375
MA31.csv,SMD,MA31,21819999,0.4291495531862989,0.3279277286373822,0.328482581124057,0.11910530926264873,0.11934522828654937,3.198,3.214,0.02706738721751412,0.02690740815678312
MA31.csv,SMD,MA31,21819999,0.4217089742938843,0.3279277286373822,0.328482581124057,0.1216285170868272,0.12187728730704894,3.174,3.161,0.025443469905694797,0.025290146250934658
MA31.csv,SMD,MA31,21819999,0.41297597145596743,0.3279277286373822,0.328482581124057,0.12477002005184068,0.12502980828810994,3.079,3.073,0.023590379090021946,0.02344489983627942
MA31.csv,SMD,MA31,21819999,0.40883269683331347,0.3279277286373822,0.328482581124057,0.12633307827223694,0.12659834729669883,3.065,3.059,0.022731940533161063,0.022590190350862863
MA31.csv,SMD,MA31,21862224,0.528227999068584,0.3279277286373822,0.3254530216722452,0.09518880908159444,0.0944960709113476,3.927,3.938,0.05178124759642685,0.05287295089992464
MA31.csv,SMD,MA31,21862224,0.3973589334594102,0.3279277286373822,0.3254530216722452,0.13092589107642139,0.1296771523772342,2.949,2.995,0.020427354147958276,0.02102366813678524
MA31.csv,SMD,MA31,21940453,0.3668038099584027,0.3279277286373822,0.32873370332982416,0.14538189448088368,0.14586425754020726,2.76,2.748,0.014849004444466261,0.014697857139796683
MA31.csv,SMD,MA31,21940453,0.3805863870397889,0.3279277286373822,0.32873370332982416,0.13842032627731793,0.13886733498317894,2.867,2.863,0.017260625252053702,0.0170918039526576
MA31.csv,SMD,MA31,21945413,0.45116596946135024,0.3279277286373822,0.331733917339575,0.11237259724009085,0.11386424856062183,3.347,3.312,0.03209776903109874,0.03088626374756172
MA31.csv,SMD,MA31,21945413,0.5564865883379401,0.3279277286373822,0.331733917339575,0.0906349130059968,0.0916015044509676,4.098,4.091,0.059555424002983526,0.05778122727372998
MA31.csv,SMD,MA31,21959103,0.7123627467800376,0.3279277286373822,0.32335392086408526,0.07460948092861275,0.07391941878619623,5.172,5.255,0.10392524720322048,0.10676217039433783
MA31.csv,SMD,MA31,21959103,0.6588456518791028,0.3279277286373822,0.32335392086408526,0.07883025037696156,0.07802050521800918,4.825,4.888,0.08869183064672682,0.09135926015247428
MA31.csv,SMD,MA31,21979429,1.3669959257437456,0.3279277286373822,0.3333154479730787,0.056618087733202094,0.056838213361794065,9.836,9.657,0.2456573990280887,0.24225597012160321
MA31.csv,SMD,MA31,21979429,0.4785424317654601,0.3279277286373822,0.3333154479730787,0.1052894614378419,0.10716321934963169,3.537,3.493,0.038767403431837454,0.03684084734763073
MA31.csv,SMD,MA31,22108759,0.4890057085556364,0.3279277286373822,0.32996704226592155,0.10289811912980185,0.10357263400267558,3.611,3.58,0.04142109964214784,0.04064920792304326
MA31.csv,SMD,MA31,22108759,0.48666868401408364,0.3279277286373822,0.32996704226592155,0.10341857925450693,0.1040998140913586,3.617,3.575,0.040823837254355996,0.04005894363916479
MA31.csv,SMD,MA31,22155491,0.41002708934898435,0.3279277286373822,0.32842435534526143,0.12587751255588497,0.12611349235293523,3.078,3.08,0.022978007185291086,0.02285012910269497
MA31.csv,SMD,MA31,22178986,0.46295424071931773,0.3279277286373822,0.32813714644341635,0.10916474581833102,0.10924209324984024,3.456,3.453,0.03491780884200003,0.034846130755035086
MA31.csv,SMD,MA31,22178986,0.48277584032343623,0.3279277286373822,0.32813714644341635,0.10430275646763454,0.10437367354995364,3.606,3.588,0.039834696653147275,0.0397567206059151
MA31.csv,SMD,MA31,22178986,0.4603265905854234,0.3279277286373822,0.32813714644341635,0.10985799446216349,0.10993625905199433,3.422,3.429,0.03428210165279023,0.034211275208501174
MA31.csv,SMD,MA31,22178986,0.4600696925466836,0.3279277286373822,0.32813714644341635,0.10992642474920711,0.11000477987433965,3.404,3.423,0.03422016449145336,0.03414942150241108
MA31.csv,SMD,MA31,22178986,0.4832858088129632,0.3279277286373822,0.32813714644341635,0.10418568225583835,0.10425644455161942,3.575,3.577,0.03996386086915626,0.039885725969120676
MA31.csv,SMD,MA31,22178986,0.5124787137042864,0.3279277286373822,0.32813714644341635,0.09806764974499915,0.0981303280197019,3.802,3.784,0.04755117583963417,0.04746424905869916
MA31.csv,SMD,MA31,22245561,0.49066427116715966,0.3279277286373822,0.32362553492414037,0.10253336008998182,0.10113487249343256,3.632,3.669,0.04184650227487702,0.04353147218415298
MA31.csv,SMD,MA31,22245561,0.4836289228323716,0.3279277286373822,0.32362553492414037,0.10410712622234575,0.10266621974568291,3.599,3.608,0.040050835356972764,0.04169089561852785
MA31.csv,SMD,MA31,22306746,0.37718756342170134,0.3279277286373822,0.32505878221174084,0.14006490903171032,0.13845364434507113,2.825,2.901,0.01664952634940094,0.017247970731330654
MA31.csv,SMD,MA31,22371048,0.5765870758176947,0.3279277286373822,0.32917876952320096,0.08780289011085873,0.08809697189213561,4.228,4.189,0.065194190811585645,0.06457601734292852
MA31.csv,SMD,MA31,22371048,0.5133908335761362,0.3279277286373822,0.32917876952320096,0.09789349888238286,0.09826719088072478,3.8,3.782,0.0477938055576589,0.04727516463291026
MA31.csv,SMD,MA31,22476924,0.43630787180613645,0.3279277286373822,0.3296975309652272,0.11680144487079747,0.11754239637560004,3.254,3.225,0.028667112041636373,0.028139769436068916
MA31.csv,SMD,MA31,22476924,0.44195002658671717,0.3279277286373822,0.3296975309652272,0.11506571991444003,0.11578720963991951,3.292,3.28,0.0299528170506217,0.02940960732704419
MA31.csv,SMD,MA31,22476924,0.4266808737218016,0.3279277286373822,0.3296975309652272,0.11992750943344055,0.12070351057732176,3.152,3.185,0.026524116103202367,0.02602403329552
MA31.csv,SMD,MA31,22476924,0.4304778635423661,0.3279277286373822,0.3296975309652272,0.11866889189982532,0.11943078173978305,3.187,3.192,0.027361511156361047,0.026850652021989052
MA31.csv,SMD,MA31,22476924,0.42746511670544535,0.3279277286373822,0.3296975309652272,0.11966473402689759,0.120437789060451,3.195,3.177,0.026696224339791307,0.02619391338892569
MA31.csv,SMD,MA31,22476924,0.4266796397767299,0.3279277286373822,0.3296975309652272,0.11992792405928587,0.12070392985172196,3.173,3.161,0.026523845655702247,0.026023766354748755
MA31.csv,SMD,MA31,22488044,0.7099296662346207,0.3279277286373822,0.3294147602709029,0.0747805945402128,0.07500872151366123,5.134,5.219,0.10323839781144499,0.10233268390187301
MA31.csv,SMD,MA31,22488044,0.8294887973927074,0.3279277286373822,0.3294147602709029,0.06808906581370144,0.06825510241433641,6.05,6.01,0.13590802543874334,0.13492465366443213
MA31.csv,SMD,MA31,22488044,0.5404473868934885,0.3279277286373822,0.3294147602709029,0.09313002545223736,0.09352965189039597,3.984,3.967,0.055117068583878596,0.05444765764056776
MA31.csv,SMD,MA31,22488044,0.5463425399875064,0.3279277286373822,0.3294147602709029,0.09218684182093229,0.09257761978536572,4.007,4,0.05674109902894155,0.05606058695941444
MA31.csv,SMD,MA31,22488044,0.6478717357625658,0.3279277286373822,0.3294147602709029,0.07982971085919555,0.08010487040616765,4.777,4.719,0.08554676891020353,0.08470814704564845
MA31.csv,SMD,MA31,22522466,0.4491800262700914,0.3279277286373822,0.3283974347196187,0.11293862309150493,0.11312338487424989,3.32,3.307,0.0316309813118551,0.0314805031938132
MA31.csv,SMD,MA31,22543011,0.5092938346377266,0.3279277286373822,0.3291037330217046,0.09868325878045392,0.09904036012638628,3.761,3.755,0.046706402864573886,0.04622541414790994
MA31.csv,SMD,MA31,22543011,0.37858180357750953,0.3279277286373822,0.3291037330217046,0.13938480423073563,0.14004458700127043,2.835,2.83,0.016898927534926104,0.016656912119688977
MA31.csv,SMD,MA31,22543011,0.41463090092273636,0.3279277286373822,0.3291037330217046,0.12415905585259956,0.1247056866735452,3.093,3.049,0.023937038678974377,0.0236265813764787
MA31.csv,SMD,MA31,22543011,0.37533128166994023,0.3279277286373822,0.3291037330217046,0.14098244174032615,0.14165407587269163,2.812,2.793,0.0163202552154901,0.01608433859676006
MA31.csv,SMD,MA31,22543011,0.4159838518500448,0.3279277286373822,0.3291037330217046,0.12366511053939144,0.1242080661258056,3.103,3.068,0.024222024415401947,0.023908993693036056
MA31.csv,SMD,MA31,22543011,0.3717521714798718,0.3279277286373822,0.3291037330217046,0.14279134214635358,0.14347638832025023,2.808,2.779,0.015694422003507232,0.015465193717020759
MA31.csv,SMD,MA31,22543011,0.43114767075794347,0.3279277286373822,0.3291037330217046,0.11845039078484987,0.1189545378558341,3.214,3.237,0.02751030032503714,0.02716854233382954
MA31.csv,SMD,MA31,22543011,0.37162195037430173,0.3279277286373822,0.3291037330217046,0.14285816466157986,0.14354370615181566,2.773,2.784,0.01567187776180136,0.015442892243662956
MA31.csv,SMD,MA31,22610052,0.4330960332305065,0.3279277286373822,0.3305999132268443,0.117820695563844,0.11895836725112408,3.206,3.187,0.02794490299645127,0.02716596717328392
MA31.csv,SMD,MA31,22610052,0.42643246006841456,0.3279277286373822,0.3305999132268443,0.12001105482662644,0.1211858604402648,3.193,3.171,0.026469692830834356,0.02571922031582632
MA31.csv,SMD,MA31,22610052,0.4293830888612173,0.3279277286373822,0.3305999132268443,0.11902828039559377,0.1201864250814374,3.183,3.191,0.027119007156416682,0.02635591404509348
MA31.csv,SMD,MA31,22610052,0.4325352008796509,0.3279277286373822,0.3305999132268443,0.11800105943644945,0.11914178900177241,3.217,3.184,0.02781953022075287,0.027042984436618525
MA31.csv,SMD,MA31,22610052,0.42701414730662024,0.3279277286373822,0.3305999132268443,0.11981565870917177,0.12098715184321063,3.141,3.164,0.02659720114018764,0.02584423862647745
MA31.csv,SMD,MA31,22610052,0.4275758669522872,0.3279277286373822,0.3305999132268443,0.11962774430537249,0.12079605176433628,3.181,3.12,0.026720565214716645,0.025965199072207956
MA31.csv,SMD,MA31,22672268,0.4759174203577759,0.3279277286373822,0.32429595895969643,0.10591486960467966,0.10465597585138331,3.52,3.523,0.038110126756111404,0.03944828242368378
MA31.csv,SMD,MA31,22672268,0.506544946673047,0.3279277286373822,0.32429595895969643,0.09922416930659261,0.09811765802711003,3.738,3.787,0.0459803771716504,0.047481803817081156
MA31.csv,SMD,MA31,22672268,0.4996013811029749,0.3279277286373822,0.32429595895969643,0.1006313832224871,0.09949283895466765,3.661,3.723,0.04415983049273277,0.045625277219685144
MA31.csv,SMD,MA31,22750582,0.725436098495243,0.3279277286373822,0.31982943062142305,0.07371977923789474,0.07254921381348833,5.309,5.42,0.10760349972647128,0.112732857590775
MA31.csv,SMD,MA31,22922490,0.4082482908721113,0.3279277286373822,0.3271383127225288,0.12655747520104077,0.1261797741910734,3.039,3.033,0.022611958119416267,0.02281437244965862
MA31.csv,SMD,MA31,22922490,0.4669583707355507,0.3279277286373822,0.3271383127225288,0.10813128529781635,0.10784533880927782,3.49,3.471,0.035894071855305035,0.036170415875680983
MA31.csv,SMD,MA31,22950049,0.42629951677195227,0.3279277286373822,0.33046351122382317,0.12005582717188001,0.12117113737286156,3.2,3.155,0.026440585610590595,0.025728457009976946
MA31.csv,SMD,MA31,22950049,0.48372400085172534,0.3279277286373822,0.33046351122382317,0.104085388346565,0.1049438682910927,3.612,3.577,0.04007494634773916,0.039136938180809794
MA31.csv,SMD,MA31,22950049,0.41587536714741835,0.3279277286373822,0.33046351122382317,0.12370453504650847,0.12487852253682108,3.101,3.072,0.024199120978956743,0.023529480249191173
MA31.csv,SMD,MA31,22950049,0.47505883846109,0.3279277286373822,0.33046351122382317,0.10612173279516535,0.10701294289490393,3.51,3.495,0.03789591340478392,0.0369907095331096
MA31.csv,SMD,MA31,22950049,0.453397668719194,0.3279277286373822,0.33046351122382317,0.11174559035503273,0.11272723215771319,3.36,3.317,0.03262524043278016,0.03180428293725765
MA31.csv,SMD,MA31,22950049,0.4422439032931941,0.3279277286373822,0.33046351122382317,0.11497717205894409,0.11601079263417102,3.283,3.268,0.030020366986385445,0.02924383421726334
MA31.csv,SMD,MA31,22950049,0.4479203087603865,0.3279277286373822,0.33046351122382317,0.11330166541405651,0.11430833540538077,3.31,3.334,0.0313361743008525,0.030536956655252308
MA31.csv,SMD,MA31,22950049,0.4309292702985027,0.3279277286373822,0.33046351122382317,0.11852152167143926,0.11961215381002344,3.241,3.171,0.027461750520780467,0.026730832911582004
MA31.csv,SMD,MA31,22975437,0.5634530024766928,0.3279277286373822,0.3290441072770313,0.08961830857221709,0.08989343824208929,4.108,4.139,0.061501163697167356,0.060966249655607346
MA31.csv,SMD,MA31,22975437,0.4975550843876485,0.3279277286373822,0.3290441072770313,0.10105763456339201,0.10141334324983542,3.668,3.693,0.043627101016012915,0.043188967598091675
MA31.csv,SMD,MA31,22982556,0.4420620748266017,0.3279277286373822,0.33197005553683423,0.11503193738337048,0.11668509528582338,3.313,3.261,0.029978565521404835,0.028751062445793105
MA31.csv,SMD,MA31,23056528,0.619609801407305,0.3279277286373822,0.32610692438799316,0.08265724248469353,0.08228995983524023,4.559,4.569,0.07744410582391137,0.07843513714436424
MA31.csv,SMD,MA31,23168995,0.4320187299180442,0.3279277286373822,0.3276517959265786,0.11816779318999038,0.1180502746979386,3.204,3.212,0.02770426935291967,0.027785444840090455
MA31.csv,SMD,MA31,23168995,0.34967507489096217,0.3279277286373822,0.3276517959265786,0.1552324247755673,0.15505052121703555,2.639,2.639,0.012105232714733048,0.012149960441538942
MA31.csv,SMD,MA31,23195113,0.4871640832409549,0.3279277286373822,0.3322746788682829,0.10330761248565801,0.10476209890301957,3.605,3.543,0.04095023108602183,0.03933314056891514
MA31.csv,SMD,MA31,23195113,0.5679580415840593,0.3279277286373822,0.3322746788682829,0.0889811161167916,0.0900404734652962,4.17,4.123,0.06276448456781107,0.060682941892862115
MA31.csv,SMD,MA31,23195752,0.5196724631919609,0.3279277286373822,0.3314258597329522,0.09671948875289416,0.0977421795885326,3.821,3.791,0.049472862236291326,0.0480059536159703
MA31.csv,SMD,MA31,23195752,0.5176522732491378,0.3279277286373822,0.3314258597329522,0.0970922917515461,0.09812324804874684,3.812,3.737,0.048931357008986605,0.04747405757362155
MA31.csv,SMD,MA31,23195752,0.2621161021379648,0.3279277286373822,0.3314258597329522,0.23985893643655132,0.24398965604041667,2.037,2.017,0.0027569233561784297,0.002587041755468046
MA31.csv,SMD,MA31,23195752,0.26193640831316295,0.3279277286373822,0.3314258597329522,0.2401233696531494,0.244259528327054,2.016,2.029,0.0027456736205591485,0.0025763658742630775
MA31.csv,SMD,MA31,23195752,0.2624015358186762,0.3279277286373822,0.3314258597329522,0.23943998684046897,0.24356208577761707,2.033,2.018,0.002774854842000955,0.0026040595638458456
MA31.csv,SMD,MA31,23195752,0.26047853270471255,0.3279277286373822,0.3314258597329522,0.2422884836138307,0.24646911357064505,2.031,1.999,0.0026555129526609593,0.0024908223582143347
MA31.csv,SMD,MA31,23237316,0.43869296666347407,0.3279277286373822,0.32903570132228466,0.1160593367009638,0.11651750047334175,3.231,3.272,0.029207999806828384,0.028872541120545953
MA31.csv,SMD,MA31,23237316,0.4455008877656699,0.3279277286373822,0.32903570132228466,0.11400779146251705,0.11445157007902684,3.322,3.296,0.030772798672629068,0.03042537341822206
MA31.csv,SMD,MA31,23237316,0.32892896801589244,0.3279277286373822,0.32903570132228466,0.1693254171222316,0.1701550971851601,2.486,2.501,0.009175488369223198,0.009031498559814917
MA31.csv,SMD,MA31,23237316,0.3290546960613083,0.3279277286373822,0.32903570132228466,0.1692317741436289,0.17006080771171472,2.498,2.501,0.009191913378952163,0.009047724369358589
MA31.csv,SMD,MA31,23305081,0.4951251185306599,0.3279277286373822,0.32489439700279343,0.10157084376353931,0.1006010916841652,3.684,3.679,0.04299681230429898,0.04419801286235905
MA31.csv,SMD,MA31,23325329,0.4085937163001898,0.3279277286373822,0.32584745397341347,0.12642472159313067,0.12543323797687345,3.046,3.053,0.02268284314157874,0.023221222073014393
MA31.csv,SMD,MA31,23410958,0.44600034080704465,0.3279277286373822,0.33068857288110126,0.1138610581227898,0.11496727583407329,3.312,3.31,0.030888791757038094,0.030027928574155146
MA31.csv,SMD,MA31,23763285,0.44933539700317404,0.3279277286373822,0.32786120503307215,0.11289406268954405,0.11286793684824403,3.34,3.384,0.031667411503293275,0.0316887956607141
MA31.csv,SMD,MA31,23763285,0.5624241762228932,0.3279277286373822,0.32786120503307215,0.08976602182912563,0.08974959676403194,4.113,4.079,0.06121319509469811,0.06124512624105621
MA31.csv,SMD,MA31,23763285,0.4082570599512028,0.3279277286373822,0.32786120503307215,0.1265541008090898,0.12652223599392887,3.069,3.076,0.02261375644390593,0.022630747149619407
MA31.csv,SMD,MA31,23769892,0.5784175732116029,0.3279277286373822,0.32939214344856016,0.0875598398818257,0.0879019566672028,4.232,4.226,0.06571114397713415,0.06498505889360948
MA31.csv,SMD,MA31,23775283,0.5255650806512929,0.3279277286373822,0.3285616974722683,0.09565705551969039,0.09583729207233538,3.834,3.853,0.05106021729417532,0.050786227929408574
MA31.csv,SMD,MA31,23775283,0.5448378400955646,0.3279277286373822,0.3285616974722683,0.09242461447634265,0.09259193513895192,4.016,4.038,0.05632572971757568,0.05603586519995522
MA31.csv,SMD,MA31,23775283,0.5224841978471694,0.3279277286373822,0.3285616974722683,0.09620795279702721,0.09639039182025255,3.846,3.861,0.05022885388615779,0.04995748742883449
MA31.csv,SMD,MA31,23775283,0.5226156455752162,0.3279277286373822,0.3285616974722683,0.09618424489504118,0.09636658912780227,3.841,3.836,0.0502642610153392,0.04999278218044443
MA31.csv,SMD,MA31,23781957,0.4104885004479419,0.3279277286373822,0.32832081876540187,0.1257026097865649,0.12588892668479656,3.082,3.081,0.023073370769106705,0.022971801081558347
MA31.csv,SMD,MA31,23922862,0.3146423143825382,0.3279277286373822,0.3264129662919346,0.18071770245542784,0.17948132929733063,2.419,2.39,0.007416172072858367,0.007586213849435428
MA31.csv,SMD,MA31,23922862,0.36544228819336166,0.3279277286373822,0.3264129662919346,0.14611358651384576,0.14520347550040114,2.753,2.755,0.014620474922969914,0.014905397398586866
MA31.csv,SMD,MA31,24004850,0.4020165518980531,0.3279277286373822,0.3264169347955438,0.1290129411472788,0.12826758431690544,3.005,2.996,0.021349764769445452,0.021723310943511726
MA31.csv,SMD,MA31,24025219,0.4286260969656421,0.3279277286373822,0.3297678215594421,0.11927843338860944,0.12007778001120084,3.236,3.166,0.026951826078796412,0.026426328591377366
MA31.csv,SMD,MA31,24025219,0.42743817798601,0.3279277286373822,0.3297678215594421,0.1196737358010298,0.12047769097437289,3.17,3.179,0.02669030504314616,0.02616831369501738
MA31.csv,SMD,MA31,24025219,0.4860048662307817,0.3279277286373822,0.3297678215594421,0.10356781552024585,0.10418403956247113,3.583,3.605,0.04065465514841072,0.03996567708020741
MA31.csv,SMD,MA31,24140426,0.5010794138657065,0.3279277286373822,0.32461487090385993,0.10032681956814582,0.09929403886577948,3.709,3.737,0.04454571178881973,0.04588768201941933
MA31.csv,SMD,MA31,24271510,0.37537715700345964,0.3279277286373822,0.3284210283865939,0.14095959853077356,0.14124094707857138,2.819,2.811,0.01632835426447744,0.016228948593396422
MA31.csv,SMD,MA31,24271510,0.36533932993862017,0.3279277286373822,0.3284210283865939,0.14616925679684822,0.14646678297386662,2.757,2.743,0.014603265689887306,0.014511714540518689
MA31.csv,SMD,MA31,24271510,0.3656059449735466,0.3279277286373822,0.3284210283865939,0.14602519484073206,0.1463222740161504,2.739,2.762,0.01464785068330459,0.014556092386537925
MA31.csv,SMD,MA31,24271510,0.3656059449735466,0.3279277286373822,0.3284210283865939,0.14602519484073206,0.1463222740161504,2.761,2.735,0.01464785068330459,0.014556092386537925
MA31.csv,SMD,MA31,24271510,0.3875806212905903,0.3279277286373822,0.3284210283865939,0.13517404861918303,0.1354374038077718,2.89,2.898,0.018551058441055864,0.018441983100810688
MA31.csv,SMD,MA31,24271510,0.3658308078880181,0.3279277286373822,0.3284210283865939,0.14590394285165476,0.14620064578469316,2.721,2.771,0.014685506571376943,0.014593573497967603
MA31.csv,SMD,MA31,24271510,0.3733630927127104,0.3279277286373822,0.3284210283865939,0.14197059864620198,0.14225508864964376,2.804,2.84,0.01597462368120491,0.01587680244892248
MA31.csv,SMD,MA31,24271510,0.37029680122842,0.3279277286373822,0.3284210283865939,0.1435422590121176,0.14383163075745986,2.765,2.769,0.01544337124258515,0.015347954514536315
MA31.csv,SMD,MA31,24275003,0.4073618158345232,0.3279277286373822,0.331280222045481,0.12689974762009992,0.12852190893075965,3.019,3.016,0.0224304829298499,0.021594935153270274
MA31.csv,SMD,MA31,24275003,0.4195949332391896,0.3279277286373822,0.331280222045481,0.12237061168193075,0.12389637694187461,3.119,3.104,0.02498954827908981,0.024088061934311063
MA31.csv,SMD,MA31,24275003,0.40964886061113365,0.3279277286373822,0.331280222045481,0.12602133555534556,0.12762480509148322,3.074,3.046,0.022899961962125796,0.022052075904950116
MA31.csv,SMD,MA31,24275003,0.4114348344513381,0.3279277286373822,0.331280222045481,0.12534577425468119,0.12693486706525914,3.084,3.045,0.02326948585597109,0.022411966397209937
MA31.csv,SMD,MA31,24280707,0.5817813016933425,0.3279277286373822,0.3292932864118692,0.08711929458932088,0.08743447849502517,4.251,4.315,0.06666238190555972,0.06597994815790849
MA31.csv,SMD,MA31,24280707,0.5791239409660077,0.3279277286373822,0.3292932864118692,0.08746667756277937,0.08778484759155714,4.232,4.244,0.06591076407253854,0.0652323768757157
MA31.csv,SMD,MA31,24338028,0.35463042452671767,0.3279277286373822,0.32877207577801243,0.15223260517190895,0.15277433292515252,2.688,2.677,0.012869391841818352,0.012727115814449958
MA31.csv,SMD,MA31,24338028,0.36321089603699946,0.3279277286373822,0.32877207577801243,0.14733096004447832,0.1478466756773753,2.747,2.738,0.014249784499031777,0.014096246526231898
MA31.csv,SMD,MA31,24368626,0.7293119065255962,0.3279277286373822,0.31470126195828707,0.07346529836892057,0.07158979511536301,5.3,5.585,0.10868974490857296,0.1172033759931535
MA31.csv,SMD,MA31,24368626,0.9962254980675811,0.3279277286373822,0.31470126195828707,0.06250269691152044,0.06150809990273831,7.162,7.556,0.1765648467652554,0.1857847561000166
MA31.csv,SMD,MA31,24462609,0.6063513733801549,0.3279277286373822,0.3319324187671691,0.08412462302723145,0.0849771102292125,4.415,4.396,0.07365161558970938,0.07156426402229536
MA31.csv,SMD,MA31,24462609,0.5778807766313048,0.3279277286373822,0.3319324187671691,0.08763087072135067,0.0885720796578594,4.208,4.209,0.06555949426527688,0.06359392849943539
MA31.csv,SMD,MA31,24462609,0.5461959794798933,0.3279277286373822,0.3319324187671691,0.09220991313669413,0.09326718197419481,3.993,4.013,0.05670061645373421,0.05488608905305876
MA31.csv,SMD,MA31,24462609,0.615261454992916,0.3279277286373822,0.3319324187671691,0.08312786256081683,0.08395515410846921,4.531,4.466,0.07619920334198053,0.07407644643493105
MA31.csv,SMD,MA31,24503116,0.3780864147255228,0.3279277286373822,0.3304902683159545,0.13962557269602638,0.14107038589224963,2.835,2.826,0.016810108100986258,0.016289121140291452
MA31.csv,SMD,MA31,24503116,0.38430110590525235,0.3279277286373822,0.3304902683159545,0.1366736363722182,0.138070606014576,2.886,2.865,0.017940528530737097,0.017394151762013997
MA31.csv,SMD,MA31,24503116,0.3771213942485894,0.3279277286373822,0.3304902683159545,0.1400973777778477,0.1415498342760907,2.84,2.8,0.016637734453894767,0.016120675720827468
MA31.csv,SMD,MA31,24503116,0.3906012224763256,0.3279277286373822,0.3304902683159545,0.13382687218700384,0.135177670216435,2.926,2.899,0.01912180221941848,0.01854955301062314
MA31.csv,SMD,MA31,24667363,0.5416651502542876,0.3279277286373822,0.33102223161783934,0.09293261154801957,0.09376253148071423,3.961,3.955,0.0554518053982343,0.054062550874955574
MA31.csv,SMD,MA31,24667363,0.5348454973167485,0.3279277286373822,0.33102223161783934,0.09405597218890493,0.09490788788559368,3.972,3.92,0.053582440767335926,0.05222031702668778
MA31.csv,SMD,MA31,24667363,0.5379550873446592,0.3279277286373822,0.33102223161783934,0.0935383345224784,0.09438011372948907,3.966,3.945,0.054433233961765366,0.05305866949281481
MA31.csv,SMD,MA31,24667363,0.5358509587562571,0.3279277286373822,0.33102223161783934,0.0938875907183554,0.09473620895331847,3.96,3.929,0.05385723937117836,0.05249108028020716
MA31.csv,SMD,MA31,24667363,0.5070592509756626,0.3279277286373822,0.33102223161783934,0.09912228299263115,0.10007348745521394,3.728,3.723,0.04611599062894843,0.04487006149095198
MA31.csv,SMD,MA31,24667363,0.5142187238909139,0.3279277286373822,0.33102223161783934,0.0977362494236611,0.09866027741840999,3.822,3.78,0.048014292921888864,0.04673758227828387
MA31.csv,SMD,MA31,24667363,0.5127401642157555,0.3279277286373822,0.33102223161783934,0.09801763389765494,0.0989471783580882,3.798,3.73,0.04762069210077823,0.04635029182285064
MA31.csv,SMD,MA31,24667363,0.5096030043082557,0.3279277286373822,0.33102223161783934,0.09862298138011139,0.09956439480836443,3.749,3.719,0.0467882411579694,0.045531310590503006
MA31.csv,SMD,MA31,24746487,0.5025526818155486,0.3279277286373822,0.33091806670477614,0.10002596837526612,0.10096212299153329,3.722,3.694,0.04493124689415699,0.0437457357670956
MA31.csv,SMD,MA31,24746487,0.506076178060181,0.3279277286373822,0.33091806670477614,0.099317311594591,0.10024003746535692,3.718,3.69,0.045856860934802714,0.044656474155516664
MA31.csv,SMD,MA31,24746487,0.49066791417413874,0.3279277286373822,0.33091806670477614,0.1025325630647832,0.10351623254060638,3.643,3.604,0.04184743804822703,0.04071302868851642
MA31.csv,SMD,MA31,24746487,0.49145728400340144,0.3279277286373822,0.33091806670477614,0.10236029033723071,0.10334069348232999,3.677,3.608,0.04205034414785012,0.04091249765545551
MA31.csv,SMD,MA31,24747276,0.37614450015918083,0.3279277286373822,0.3309316365280947,0.14057877167906652,0.14229175885568657,2.848,2.791,0.016464113648727848,0.015864247537422375
MA31.csv,SMD,MA31,24747276,0.4899981530577437,0.3279277286373822,0.3309316365280947,0.10267940071780957,0.10367035259319524,3.61,3.592,0.04167549918706774,0.04053894364143631
MA31.csv,SMD,MA31,24747276,0.3642020826409426,0.3279277286373822,0.3309316365280947,0.14678738318534745,0.14861821744878778,2.747,2.714,0.014413854322256834,0.013870328984383208
MA31.csv,SMD,MA31,24747276,0.6784093498766066,0.3279277286373822,0.3309316365280947,0.07716922417227179,0.07767619223124334,4.957,4.958,0.09428607084395418,0.09252750813248727
MA31.csv,SMD,MA31,24802968,0.45787552893772343,0.3279277286373822,0.3312780419903998,0.1105157000537974,0.11178821006707995,3.42,3.382,0.03369273355714693,0.0325890347403039
MA31.csv,SMD,MA31,24802968,0.44973341325723176,0.3279277286373822,0.3312780419903998,0.11278012705887086,0.11410081964524943,3.372,3.332,0.03176080463197265,0.030699548982797992
MA31.csv,SMD,MA31,24802968,0.4500843831994174,0.3279277286373822,0.3312780419903998,0.11267991548729372,0.11399847565489463,3.331,3.317,0.03184324091644469,0.030780146213231642
MA31.csv,SMD,MA31,24802968,0.4108516252858202,0.3279277286373822,0.3312780419903998,0.125565387347227,0.1271581118778744,3.062,3.035,0.02314853964132203,0.022294711223586554
MA31.csv,SMD,MA31,24802968,0.410664867014455,0.3279277286373822,0.3312780419903998,0.12563591551169295,0.12723013999750954,3.056,3.054,0.023109866567959138,0.02225704483829012
