paper_left_out,n_models_dropped,n_rows_dropped,level,metric,scenario_label,n_units,model_median,ci_lower_raw,ci_upper,ci_lower_floored,legacy_lognormal_mean,arith_mean_unweighted,arith_mean_kweighted,min,q1,median_raw,q3,max,n_at_bound,grouping
MA14,2,271,primary-study,type_M,uncorrected,5469,2.8705116928578915,2.7761337888246755,2.968098083746301,2.7761337888246755,3.5187011492632756,3.928596818431157,NA,0.996,1.964,2.953,4.157,309.051,5458,study
MA14,2,271,primary-study,type_S,uncorrected,5469,0.027339221777519677,0.02535685628038569,0.029399625763441496,0.02535685628038569,0.044792878552423206,0.05182189854204809,NA,0,0.0021714000717947585,0.01966149532256509,0.06201818937011638,0.49122343371856075,0,study
MA14,2,271,meta-analysis,power,corrected,46,0.3727842231188455,0.28126229713848555,0.4940871151951705,0.28126229713848555,0.6509864373757976,0.3808147437602483,0.5110897861941992,0.05000003450386037,0.09210179049202885,0.23290987009397995,0.6281370753590446,1,3,NA
MA14,2,271,meta-analysis,type_M,corrected,46,2.2654831591713824,1.515650109820908,3.386278872170308,1.515650109820908,6.593407351754851,97.02815217391303,36.78661217772902,0.998,1.25925,2.066,4.0395,4219.611,45,NA
MA14,2,271,meta-analysis,type_S,corrected,46,0.012966887844426261,0.003744081668530585,0.02514891723500076,0.003744081668530585,0.039058546802439996,0.07311714312404417,0.05311275689512172,6.031812924633213e-57,1.7259481068731873e-5,0.003072387854705742,0.056936646533115136,0.4993584751387011,0,NA
MA14,2,271,primary-study,power,corrected,5469,0.08650590811354161,0.08368559957738694,0.08942126454657787,0.08368559957738694,0.10027620561465682,0.10048135993618103,NA,0.05000000090330303,0.05528188607195206,0.06619320419723351,0.10003687535347416,1,6,study
MA14,2,271,primary-study,type_M,corrected,5469,8.295583584432045,7.590416666555159,9.06626210778627,7.590416666555159,29.438128024793055,169.48849350886798,NA,0.999,3.706,6.346,10.976,26294.047,5469,study
MA14,2,271,primary-study,type_S,corrected,5469,0.10733824763245581,0.10096501039974315,0.11403394070187686,0.10096501039974315,0.1715311183943176,0.17910943452137396,NA,1.6970934270344427e-72,0.0449171934215442,0.14793976766203037,0.2684279385211288,0.4998962001815142,0,study
MA15,4,36,meta-analysis,power,uncorrected,44,0.8263557357832803,0.7194644163984225,0.949127971443375,0.7194644163984225,1.0940663665171861,0.718790900223021,0.8873383533240158,0.054894750365632516,0.3623751639861593,0.9129258088815501,0.9998999782868563,1,14,NA
MA15,4,36,meta-analysis,type_M,uncorrected,44,1.1035783531198766,1.0231959602971297,1.190275596007155,1.0231959602971297,1.233435217490503,1.5864318181818182,1.154665673211781,0.998,1.0027499999999998,1.0550000000000002,1.64325,11.472,43,NA
MA15,4,36,meta-analysis,type_S,uncorrected,44,4.6082780869062187e-4,-5.976958601173858e-4,0.0015652681397533043,0,0.002517634082675236,0.00794731045524354,0.001064425951339894,7.970070141940813e-93,1.1008920415043813e-14,7.223375990578843e-8,5.279446924038867e-4,0.2758249671651442,0,NA
MA15,4,36,primary-study,power,uncorrected,5704,0.171349759498293,0.16406450504517572,0.17895851434798937,0.16406450504517572,0.23014147634047644,0.22531772214533285,NA,0.05000645922206981,0.09188748316868167,0.13513494623114558,0.25902292342261746,1,69,study
MA15,4,36,primary-study,type_M,uncorrected,5704,2.857902166443292,2.764863514028192,2.954071602999923,2.764863514028192,3.4781222675645163,3.856483345021038,NA,0.996,1.9577499999999999,2.9124999999999996,4.03175,309.051,5693,study
MA15,4,36,primary-study,type_S,uncorrected,5704,0.0268853429992765,0.024936970922008042,0.028909733979601934,0.024936970922008042,0.043652507844822684,0.04980936609758385,NA,0,0.0020620009911406557,0.018567322879238738,0.05726990058033766,0.49122343371856075,0,study
MA15,4,36,meta-analysis,power,corrected,44,0.39188323296001615,0.29391463679189433,0.5225070447373839,0.29391463679189433,0.682529241141552,0.40996198955754753,0.534452983622988,0.05000003450386037,0.09952918100433972,0.2613870909145822,0.6611709368538004,1,3,NA
MA15,4,36,meta-analysis,type_M,corrected,44,2.174204506155298,1.4491881704461396,3.261940257993359,1.4491881704461396,6.489036332878278,100.96161363636362,35.28287009116409,0.995,1.2329999999999999,1.952,3.7485,4219.611,42,NA
MA15,4,36,meta-analysis,type_S,corrected,44,0.012064341239319203,0.0030577777109350966,0.0239620170798236,0.0030577777109350966,0.035050958474880496,0.06541798908996427,0.050187343110943264,6.031812924633213e-57,1.1168105980575671e-5,0.0021950024574868927,0.04584087471984876,0.4993584751387011,0,NA
MA15,4,36,primary-study,power,corrected,5704,0.08764842356951853,0.08475830191182672,0.09063709372343846,0.08475830191182672,0.1029973052232983,0.10540579059509458,NA,0.05000000090330303,0.05579139583075768,0.06810376475671787,0.10385673276927249,1,6,study
MA15,4,36,primary-study,type_M,corrected,5704,8.145408236455031,7.45814070466747,8.896007458935122,7.45814070466747,28.597050549623617,162.58694652875187,NA,0.999,3.583,6.0055,10.4795,26294.047,5704,study
MA15,4,36,primary-study,type_S,corrected,5704,0.10443360747062216,0.09815083509683875,0.1110369073395682,0.09815083509683875,0.1728309829703102,0.17159125339017958,NA,1.6970934270344427e-72,0.04032973481005984,0.13582053996874144,0.25927861696094484,0.4998962001815142,0,study
MA17,1,66,meta-analysis,power,uncorrected,47,0.8295802772124693,0.7236805166477832,0.9509768751655745,0.7236805166477832,1.153494643035895,0.7171392934148593,0.8916352350355378,0.0539316785204883,0.35367819499346914,0.918593389341217,0.9999040432171102,1,16,NA
MA17,1,66,meta-analysis,type_M,uncorrected,47,1.1038978246229776,1.0200677472883848,1.1946171324862334,1.0200677472883848,1.2955093639401636,1.7962978723404255,1.1714961226647864,0.998,1.0015,1.054,1.665,12.67,45,NA
MA17,1,66,meta-analysis,type_S,uncorrected,47,5.850010789134469e-4,-7.29837934636237e-4,0.0019710716576622524,0,0.004331765681232377,0.013740329529875906,0.0016397698589481566,7.970070141940813e-93,1.0170427728380425e-14,5.786376228083103e-8,6.140136118979098e-4,0.2962281539428636,0,NA
MA17,1,66,primary-study,power,uncorrected,5674,0.17457439866792493,0.1671658330433058,0.18231130198939907,0.1671658330433058,0.23470165047361644,0.2285404117289569,NA,0.05000645922206981,0.09291943469694322,0.13665848546311166,0.2645375154385978,1,69,study
MA17,1,66,primary-study,type_M,uncorrected,5674,2.8087144554530235,2.7186744229285016,2.9017365322372934,2.7186744229285016,3.409409015378203,3.8027282340500537,NA,0.996,1.933,2.883,3.9887499999999996,309.051,5663,study
MA17,1,66,primary-study,type_S,uncorrected,5674,0.025708277807785805,0.023849561871565193,0.027637717508953254,0.023849561871565193,0.04165379838063627,0.048233117120042544,NA,0,0.0019005741230966574,0.017946570582545764,0.05547424660565946,0.49122343371856075,0,study
MA17,1,66,meta-analysis,power,corrected,47,0.3932675926412581,0.2973584360386779,0.5201110198256953,0.2973584360386779,0.7077757849444949,0.41031639745169446,0.5375042838740607,0.05000003450386037,0.09275773247498836,0.28977723593975846,0.6691577897608909,1,4,NA
MA17,1,66,meta-analysis,type_M,corrected,47,2.1796740506799304,1.4706443077524385,3.230542519467743,1.4706443077524385,6.356199172709786,94.95970212765957,35.47981970391258,0.995,1.226,1.839,4.015000000000001,4219.611,45,NA
MA17,1,66,meta-analysis,type_S,corrected,47,0.01232350483104392,0.003456247378738682,0.02395389031210711,0.003456247378738682,0.037751811294276454,0.07146195475053942,0.05113940864508007,6.031812924633213e-57,1.0054456768087677e-5,0.001321821624398462,0.05581118272743063,0.4993584751387011,0,NA
MA17,1,66,primary-study,power,corrected,5674,0.08843915972847871,0.08550239269257927,0.09147679646347716,0.08550239269257927,0.10431375943324683,0.10674033780379495,NA,0.05000000090330303,0.05595457544373614,0.0684122062546379,0.1049574147930892,1,6,study
MA17,1,66,primary-study,type_M,corrected,5674,8.077206022942294,7.3869377499106905,8.83197602928819,7.3869377499106905,28.62702870961501,163.3420303137114,NA,0.999,3.55625,5.9375,10.341750000000001,26294.047,5674,study
MA17,1,66,primary-study,type_S,corrected,5674,0.10252870332418448,0.09630012004667007,0.10907711521876876,0.09630012004667007,0.1703279379212916,0.17013059326865584,NA,1.6970934270344427e-72,0.03912236811176474,0.1340038879284345,0.25647656346539155,0.4998962001815142,0,study
MA18,1,23,meta-analysis,power,uncorrected,47,0.8214259821941372,0.7153318897910609,0.9432553669887218,0.7153318897910609,1.1403095115824406,0.703869036719498,0.8852499517677673,0.0539316785204883,0.34845269652183797,0.9072582284218831,0.9998021454824398,1,15,NA
MA18,1,23,meta-analysis,type_M,uncorrected,47,1.1091711299158662,1.0243405191213157,1.2010269753794012,1.0243405191213157,1.3004434590531657,1.8093191489361702,1.1772639496239283,0.998,1.0025,1.056,1.6755,12.67,45,NA
MA18,1,23,meta-analysis,type_S,uncorrected,47,5.854231731855127e-4,-7.245789817954713e-4,0.001966118464436631,0,0.004330685988895428,0.013749178329944559,0.0016322377396335128,7.970070141940813e-93,5.218531961347454e-14,8.660375753074583e-8,6.39995781581219e-4,0.2962281539428636,0,NA
MA18,1,23,primary-study,power,uncorrected,5717,0.16807040907117635,0.16098191665056913,0.17547102800786965,0.16098191665056913,0.22586781718292612,0.22513582544164026,NA,0.05000645922206981,0.0916003429693073,0.13409581304511442,0.2584190592541229,1,69,study
MA18,1,23,primary-study,type_M,uncorrected,5717,2.893552622675361,2.7994663612370125,2.990800995548238,2.7994663612370125,3.5239911730625675,3.8644276718558688,NA,0.996,1.958,2.915,4.047,309.051,5706,study
MA18,1,23,primary-study,type_S,uncorrected,5717,0.027517938095705546,0.025538047077246162,0.02957539381386503,0.025538047077246162,0.0445943696129495,0.05009362812426008,NA,0,0.002080600014836475,0.019006128648534727,0.05778331644118894,0.49122343371856075,0,study
MA18,1,23,meta-analysis,power,corrected,47,0.3890753604768276,0.29440959460560057,0.5141803762644549,0.29440959460560057,0.6880043850204937,0.3956687445807221,0.5322490612340827,0.05000003450386037,0.09275773247498836,0.2329969458894059,0.640777958093695,1,4,NA
MA18,1,23,meta-analysis,type_M,corrected,47,2.1861881092877296,1.4775745225536987,3.234637831282288,1.4775745225536987,6.308301587135041,94.98385106382977,35.234051600489764,0.995,1.2494999999999998,2.065,4.015000000000001,4219.611,45,NA
MA18,1,23,meta-analysis,type_S,corrected,47,0.012284914346117767,0.0034560805856719418,0.023852997643579454,0.0034560805856719418,0.03754243883511573,0.07156145658201107,0.050808757175508326,6.031812924633213e-57,1.4743412235230002e-5,0.0030681832905753233,0.05581118272743063,0.4993584751387011,0,NA
MA18,1,23,primary-study,power,corrected,5717,0.08669660748342979,0.08384474612499965,0.08964547090321248,0.08384474612499965,0.10208795365863314,0.10583206277642651,NA,0.05000000090330303,0.05580964196495408,0.06810376475671787,0.10305169664233138,1,6,study
MA18,1,23,primary-study,type_M,corrected,5717,8.30005178630196,7.593639004274809,9.072179967537634,7.593639004274809,29.07315759714296,162.240664159524,NA,0.999,3.603,6.022,10.46,26294.047,5717,study
MA18,1,23,primary-study,type_S,corrected,5717,0.10719233696776506,0.10080393445117836,0.1139051465618568,0.10080393445117836,0.17675575455605488,0.1718608621862871,NA,1.6970934270344427e-72,0.041243679258857004,0.13582053996874144,0.258962341603033,0.4998962001815142,0,study
MA20,1,29,meta-analysis,power,uncorrected,47,0.8268561357215736,0.7215119707598143,0.9475810476996349,0.7215119707598143,1.1442431244806697,0.7195647175739213,0.8888753614225373,0.0539316785204883,0.38152312992211185,0.918593389341217,0.9999040432171102,1,16,NA
MA20,1,29,meta-analysis,type_M,uncorrected,47,1.1055637382871837,1.021847455758376,1.1961385943936311,1.021847455758376,1.2961801685039054,1.7893191489361702,1.17267798984416,0.998,1.0015,1.054,1.6005,12.67,45,NA
MA20,1,29,meta-analysis,type_S,uncorrected,47,5.762205603063557e-4,-7.337371023542552e-4,0.0019568932352126145,0,0.0043258461691268076,0.013707386809131063,0.0016239785177054804,7.970070141940813e-93,1.0170427728380425e-14,5.786376228083103e-8,3.8991143354324525e-4,0.2962281539428636,0,NA
MA20,1,29,primary-study,power,uncorrected,5711,0.17187475836203056,0.16457485153116447,0.17949846095660865,0.16457485153116447,0.23140369219172383,0.2272104640804996,NA,0.05000645922206981,0.09207978091040003,0.1361500101082911,0.26219185266326983,1,69,study
MA20,1,29,primary-study,type_M,uncorrected,5711,2.8524817420580533,2.7598302471161396,2.9482436817542923,2.7598302471161396,3.473180887096009,3.8421663456487476,NA,0.996,1.9405000000000001,2.901,4.023,309.051,5700,study
MA20,1,29,primary-study,type_S,uncorrected,5711,0.026785606149233566,0.024847377956254614,0.02879919895880991,0.024847377956254614,0.043478098216906534,0.04945310403434226,NA,0,0.0019674216709864964,0.018150825373842196,0.05692946414202591,0.49122343371856075,0,study
MA20,1,29,meta-analysis,power,corrected,47,0.3935083608287051,0.29818487059531207,0.5193047847563357,0.29818487059531207,0.6985304228514411,0.4129991862200502,0.5360035722689287,0.05000003450386037,0.09770932614986227,0.28977723593975846,0.6691577897608909,1,4,NA
MA20,1,29,meta-analysis,type_M,corrected,47,2.1714954401168396,1.4674813603610906,3.213255427849489,1.4674813603610906,6.323377063306117,94.90744680851063,35.251718087900535,0.995,1.226,1.839,3.821,4219.611,45,NA
MA20,1,29,meta-analysis,type_S,corrected,47,0.012025833086755894,0.00327771624929548,0.023480305258118672,0.00327771624929548,0.03703545962983536,0.06981235947720574,0.05044469351420157,6.031812924633213e-57,1.0054456768087677e-5,0.001321821624398462,0.04841400151858638,0.4993584751387011,0,NA
MA20,1,29,primary-study,power,corrected,5711,0.08790461142288573,0.08500822051934151,0.09089968784431143,0.08500822051934151,0.10362151101799769,0.1063984597651748,NA,0.05000000090330303,0.05590640617643117,0.06825760584172957,0.10422882971246472,1,6,study
MA20,1,29,primary-study,type_M,corrected,5711,8.117498420862221,7.431141507465057,8.867248799730989,7.431141507465057,28.523564206033946,162.34089949220825,NA,0.999,3.5735,5.984,10.378,26294.047,5711,study
MA20,1,29,primary-study,type_S,corrected,5711,0.10394857302189797,0.09769052658327723,0.11052582214322418,0.09769052658327723,0.17220725195506198,0.17061425552392442,NA,1.6970934270344427e-72,0.039916194642112254,0.13490990782693765,0.25729757258532693,0.4998962001815142,0,study
MA21,1,11,meta-analysis,power,uncorrected,47,0.8251420913163862,0.7203114197574246,0.9452293163577341,0.7203114197574246,1.1183660868933951,0.7226329466933115,0.8871836118112022,0.0539316785204883,0.38152312992211185,0.918593389341217,0.9999040432171102,1,16,NA
MA21,1,11,meta-analysis,type_M,uncorrected,47,1.1064343133603656,1.0231267689136418,1.1965251296093817,1.0231267689136418,1.2886026921653178,1.7619148936170212,1.1726126723686505,0.998,1.0015,1.054,1.6005,12.67,45,NA
MA21,1,11,meta-analysis,type_S,uncorrected,47,5.475258070292525e-4,-7.385814619827354e-4,0.0019018101245025058,0,0.004180804520379999,0.01315867036316547,0.0015755298548891614,7.970070141940813e-93,1.0170427728380425e-14,5.786376228083103e-8,3.8991143354324525e-4,0.2962281539428636,0,NA
MA21,1,11,primary-study,power,uncorrected,5729,0.17221931745831073,0.16491501738441358,0.17984713445877845,0.16491501738441358,0.23194924722794133,0.2269420883443709,NA,0.05000645922206981,0.09197577813909608,0.13608804410099196,0.2621070883345852,1,69,study
MA21,1,11,primary-study,type_M,uncorrected,5729,2.8490053123144063,2.7564917526934467,2.9446238181792204,2.7564917526934467,3.4716469886222163,3.850779193576541,NA,0.996,1.941,2.901,4.027,309.051,5718,study
MA21,1,11,primary-study,type_S,uncorrected,5729,0.02668323009272027,0.024750209292144686,0.028691357500255345,0.024750209292144686,0.043457526918661636,0.049754921669974,NA,0,0.00196988516751757,0.018175914852302678,0.05711324550337724,0.49122343371856075,0,study
MA21,1,11,meta-analysis,power,corrected,47,0.3912743024085345,0.2961586871041359,0.5169376634609862,0.2961586871041359,0.7000651112163856,0.41220880925314546,0.5345025037728223,0.05000003450386037,0.09275773247498836,0.28977723593975846,0.6691577897608909,1,4,NA
MA21,1,11,meta-analysis,type_M,corrected,47,2.178257203953997,1.472520899129806,3.2222323291855846,1.472520899129806,6.3574564221875765,94.93821276595745,35.15835608308605,0.995,1.226,1.839,4.015000000000001,4219.611,45,NA
MA21,1,11,meta-analysis,type_S,corrected,47,0.012200334719854905,0.003397693128899957,0.02373159580208651,0.003397693128899957,0.037730923800940584,0.07097095130645993,0.050649044346792405,6.031812924633213e-57,1.0054456768087677e-5,0.001321821624398462,0.05581118272743063,0.4993584751387011,0,NA
MA21,1,11,primary-study,power,corrected,5729,0.08782401595835537,0.08493161645839853,0.09081491793849814,0.08493161645839853,0.10351892910862918,0.106228983219917,NA,0.05000000090330303,0.05583472667814837,0.06810376475671787,0.10414736263919877,1,6,study
MA21,1,11,primary-study,type_M,corrected,5729,8.138183666084233,7.450899589067642,8.888864034632332,7.450899589067642,28.520037969129234,161.90000523651628,NA,0.999,3.577,6.004,10.44,26294.047,5729,study
MA21,1,11,primary-study,type_S,corrected,5729,0.10425896594852666,0.09798175998782041,0.11085657157400458,0.09798175998782041,0.17284012790566156,0.17131758328304517,NA,1.6970934270344427e-72,0.040006256217823284,0.13582053996874144,0.25852876523380397,0.4998962001815142,0,study
MA22,3,276,meta-analysis,power,uncorrected,45,0.8729313679216231,0.7754551797326054,0.9826604980113413,0.7754551797326054,1.204221884441412,0.7405832765738032,0.9177267652751872,0.0539316785204883,0.40158217139414853,0.9388691098542964,0.9999121730776179,1,16,NA
MA22,3,276,meta-analysis,type_M,uncorrected,45,1.0763946196106076,1.0011396657813232,1.1573064345846633,1.0011396657813232,1.2666746496794388,1.779,1.1352582357247436,0.998,1.001,1.037,1.565,12.67,43,NA
MA22,3,276,meta-analysis,type_S,uncorrected,45,4.90957016952509e-4,-8.677016941894024e-4,0.0019261087943564653,0,0.004407798513233922,0.01419432853719076,0.001582096669614619,7.970070141940813e-93,8.49344235505365e-15,2.4613873802517442e-8,3.0156753357032777e-4,0.2962281539428636,0,NA
MA22,3,276,primary-study,power,uncorrected,5464,0.17470144179088606,0.1672250592260117,0.18251208225057042,0.1672250592260117,0.23375555147566981,0.23260457318426797,NA,0.05003030697720823,0.09549621882424966,0.13897183217908016,0.2700461075939881,1,69,study
MA22,3,276,primary-study,type_M,uncorrected,5464,2.7871498374962504,2.69965176663008,2.8774837972351763,2.69965176663008,3.2836125469844846,3.447203879941435,NA,0.996,1.9075,2.8495,3.883,146.532,5453,study
MA22,3,276,primary-study,type_S,uncorrected,5464,0.02556008523698579,0.02371010556661117,0.027480325990578945,0.02371010556661117,0.039575240833345716,0.04296750308704876,NA,0,0.0017533720995205543,0.017052647104700544,0.051306377673374495,0.4809962888657446,0,study
MA22,3,276,meta-analysis,power,corrected,45,0.3992239815331567,0.2985240387951434,0.5338926408554914,0.2985240387951434,0.7379896845704921,0.4163625108029632,0.5479408816822373,0.05000003450386037,0.09144584850906934,0.3061193987307229,0.685131495575072,1,4,NA
MA22,3,276,meta-analysis,type_M,corrected,45,2.190075981746283,1.452846122232665,3.3014045551162816,1.452846122232665,6.673682565101498,99.09626666666668,36.769430270863836,0.995,1.212,1.79,4.064,4219.611,43,NA
MA22,3,276,meta-analysis,type_S,corrected,45,0.012800637596150029,0.003504204333898392,0.025129033104641957,0.003504204333898392,0.03943386967208771,0.07457604418907608,0.05303564068940118,6.031812924633213e-57,7.82715834311169e-6,0.0010528186033687016,0.05806211033879964,0.4993584751387011,0,NA
MA22,3,276,primary-study,power,corrected,5464,0.08779914922196365,0.08486158271804042,0.09083840245725086,0.08486158271804042,0.1032919453381914,0.10603697083104756,NA,0.05000000090330303,0.05600388981129223,0.06839992569593312,0.10405833810198653,1,6,study
MA22,3,276,primary-study,type_M,corrected,5464,8.156477630717834,7.456502745989742,8.922162253099229,7.456502745989742,29.69269117522572,169.16221577598833,NA,0.999,3.5814999999999997,5.949,10.27,26294.047,5464,study
MA22,3,276,primary-study,type_S,corrected,5464,0.1041306921260283,0.0977896851908886,0.11079915628112078,0.0977896851908886,0.17196682194676977,0.17042586479665442,NA,1.6970934270344427e-72,0.040104987700240624,0.13407552568493472,0.25564126754979793,0.4998962001815142,0,study
MA23,1,24,meta-analysis,power,uncorrected,47,0.8218671576489913,0.7156755304923151,0.9438154527336954,0.7156755304923151,1.142630241115799,0.7065759556900003,0.8857640621341707,0.0539316785204883,0.34845269652183797,0.918593389341217,0.9999040432171102,1,16,NA
MA23,1,24,meta-analysis,type_M,uncorrected,47,1.1088500107506472,1.0240142549458544,1.2007140920188886,1.0240142549458544,1.3006875184942521,1.8077021276595744,1.1769760321903426,0.998,1.0015,1.054,1.6755,12.67,45,NA
MA23,1,24,meta-analysis,type_S,uncorrected,47,5.855257470031919e-4,-7.245913922556968e-4,0.00196634846927881,0,0.004330804542161778,0.013749173207038803,0.0016325222846128586,7.970070141940813e-93,1.0170427728380425e-14,5.786376228083103e-8,6.39995781581219e-4,0.2962281539428636,0,NA
MA23,1,24,primary-study,power,uncorrected,5716,0.1685584003363329,0.161444111657303,0.17598619133445642,0.161444111657303,0.226527849549113,0.22517284702707768,NA,0.05000645922206981,0.09158640290184014,0.1342834190409009,0.2587085772988428,1,69,study
MA23,1,24,primary-study,type_M,uncorrected,5716,2.888805214587566,2.794831690274938,2.985938508163748,2.794831690274938,3.518367903931194,3.86415955213436,NA,0.996,1.958,2.914,4.04725,309.051,5705,study
MA23,1,24,primary-study,type_S,uncorrected,5716,0.027431403171387134,0.025453868566262722,0.029486447058269173,0.025453868566262722,0.044487745241089026,0.05008992901227652,NA,0,0.0020716656424810565,0.018926059683930435,0.057808420318141,0.49122343371856075,0,study
MA23,1,24,meta-analysis,power,corrected,47,0.3927166426445305,0.2974283074197326,0.5185328953654256,0.2974283074197326,0.6995809883720321,0.4127200073578756,0.5355504248637006,0.05000003450386037,0.09639744218394325,0.28977723593975846,0.6691577897608909,1,4,NA
MA23,1,24,meta-analysis,type_M,corrected,47,2.1744015415751043,1.469462383607308,3.217518268414337,1.469462383607308,6.340389175973743,94.92206382978725,35.22783677396781,0.995,1.226,1.839,3.87,4219.611,45,NA
MA23,1,24,meta-analysis,type_S,corrected,47,0.012108692329292257,0.003328822605295028,0.023609681580366304,0.003328822605295028,0.03743601255652932,0.0704218793771526,0.05059276094450893,6.031812924633213e-57,1.0054456768087677e-5,0.001321821624398462,0.05066492912995539,0.4993584751387011,0,NA
MA23,1,24,primary-study,power,corrected,5716,0.08802129739204882,0.08509192383594248,0.0910515175272942,0.08509192383594248,0.10378140172568273,0.10629699153372947,NA,0.05000000090330303,0.05583057643122605,0.06810376475671787,0.10422659196194012,1,6,study
MA23,1,24,primary-study,type_M,corrected,5716,8.165966656294158,7.468617707986557,8.92842745993018,7.468617707986557,28.686217167138537,162.25189870538867,NA,0.999,3.57375,6.0145,10.44075,26294.047,5716,study
MA23,1,24,primary-study,type_S,corrected,5716,0.10407529019930539,0.09774752423511265,0.11072925925677518,0.09774752423511265,0.17267061701691275,0.17138019500019844,NA,1.6970934270344427e-72,0.03991866484768503,0.13582053996874144,0.25860046051614277,0.4998962001815142,0,study
MA24,1,139,meta-analysis,power,uncorrected,47,0.8180921790643514,0.711597342059956,0.9405246111639758,0.711597342059956,1.1356856388046217,0.7038752349859699,0.8828806468094664,0.0539316785204883,0.34845269652183797,0.9072582284218831,0.9999040432171102,1,15,NA
MA24,1,139,meta-analysis,type_M,uncorrected,47,1.111494159630654,1.0257661274176517,1.2043868810556264,1.0257661274176517,1.3031955693863482,1.809255319148936,1.1808814497411175,0.998,1.0019999999999998,1.056,1.6755,12.67,45,NA
MA24,1,139,meta-analysis,type_S,uncorrected,47,5.976914348487863e-4,-7.258579469114866e-4,0.0019934074440485297,0,0.004344750111581565,0.013749178329942588,0.0016660423419874901,7.970070141940813e-93,1.0170427728380425e-14,8.660375753074583e-8,6.39995781581219e-4,0.2962281539428636,0,NA
MA24,1,139,primary-study,power,uncorrected,5601,0.17125299123304474,0.1637633691179596,0.1790851468446554,0.1637633691179596,0.23174284022054284,0.22753124675170855,NA,0.05000645922206981,0.0906349130059968,0.13396495879892278,0.26412340161427994,1,69,study
MA24,1,139,primary-study,type_M,uncorrected,5601,2.872727402698601,2.776296394527665,2.97250781526137,2.776296394527665,3.513434261324442,3.8824715229423314,NA,0.996,1.933,2.924,4.086,309.051,5590,study
MA24,1,139,primary-study,type_S,uncorrected,5601,0.027513220049925784,0.02548464856651706,0.02962330348558425,0.02548464856651706,0.04489112287026948,0.05067504482044395,NA,0,0.0019121759727154463,0.01906230049348105,0.059555424002983526,0.49122343371856075,0,study
MA24,1,139,meta-analysis,power,corrected,47,0.38542197019824387,0.2909860576880467,0.5105058857175556,0.2909860576880467,0.6868938997493228,0.4008239548577522,0.5307393879033926,0.05000003450386037,0.09275773247498836,0.2329969458894059,0.6567516639078761,1,4,NA
MA24,1,139,meta-analysis,type_M,corrected,47,2.2106067325382557,1.4890488003428728,3.281814622071633,1.4890488003428728,6.399414200596982,94.98006382978726,35.937357436172114,0.995,1.2355,2.065,4.015000000000001,4219.611,45,NA
MA24,1,139,meta-analysis,type_S,corrected,47,0.012594393348999443,0.0036280735087506656,0.024368966823676848,0.0036280735087506656,0.03806203561091063,0.07156119795929873,0.051860732104557515,6.031812924633213e-57,1.2516113810254017e-5,0.0030681832905753233,0.05581118272743063,0.4993584751387011,0,NA
MA24,1,139,primary-study,power,corrected,5601,0.0882092237984967,0.08521175238969665,0.0913121364709089,0.08521175238969665,0.10424113702340541,0.10685159502858274,NA,0.05000000090330303,0.055532273002438015,0.06832016580582934,0.10548088866644612,1,6,study
MA24,1,139,primary-study,type_M,corrected,5601,8.269929957843013,7.546730864779509,9.062432824630422,7.546730864779509,29.722814959032824,165.46263560078555,NA,0.999,3.538,5.995,10.717,26294.047,5601,study
MA24,1,139,primary-study,type_S,corrected,5601,0.10424282895797393,0.09777575366823768,0.1110505501941087,0.09777575366823768,0.17418485634346134,0.17223583708651924,NA,1.6970934270344427e-72,0.03856466710393017,0.13454218922645636,0.26385318154700704,0.4998962001815142,0,study
MA25,1,43,meta-analysis,power,uncorrected,47,0.8208785103613676,0.7147106227140406,0.9428172848673404,0.7147106227140406,1.1395944553590482,0.7039362267706823,0.8848709446071827,0.0539316785204883,0.34845269652183797,0.9072582284218831,0.9999040432171102,1,16,NA
MA25,1,43,meta-analysis,type_M,uncorrected,47,1.1095367458080083,1.0245526584918176,1.2015700511776637,1.0245526584918176,1.3009193214142176,1.8092127659574468,1.177852027382833,0.998,1.0015,1.056,1.6755,12.67,45,NA
MA25,1,43,meta-analysis,type_S,uncorrected,47,5.875023331797825e-4,-7.248056268630877e-4,0.0019707531724235533,0,0.004333069501960593,0.01374917832963349,0.0016379679053635462,7.970070141940813e-93,1.0170427728380425e-14,8.660375753074583e-8,6.39995781581219e-4,0.2962281539428636,0,NA
MA25,1,43,primary-study,power,uncorrected,5697,0.1696206913153081,0.16237268612668862,0.17719223354988906,0.16237268612668862,0.22847246335626553,0.22579092729380223,NA,0.05000645922206981,0.09129144036931236,0.13405133047050122,0.2581425121938262,1,69,study
MA25,1,43,primary-study,type_M,uncorrected,5697,2.8817855343447683,2.787426759118675,2.9793385023628485,2.787426759118675,3.5129115392116983,3.8698623837107244,NA,0.996,1.96,2.921,4.052,309.051,5686,study
MA25,1,43,primary-study,type_S,uncorrected,5697,0.02750734507212476,0.025526358213951224,0.029566000479368054,0.025526358213951224,0.0446003905611116,0.05025665704988601,NA,0,0.0020891813541414725,0.019025200456417223,0.05834255031292004,0.49122343371856075,0,study
MA25,1,43,meta-analysis,power,corrected,47,0.3921268077487979,0.2965677325259419,0.5184766125620643,0.2965677325259419,0.705833514216414,0.4101287882744249,0.5361035724137058,0.05000003450386037,0.09275773247498836,0.28977723593975846,0.6691577897608909,1,4,NA
