case,es_type,study_ID,sei,power_base,power_opt,type_M_base,type_M_opt,type_S_base,type_S_opt,power_change_pp
MA26.csv,SMD,Daros2014,0.6130255704291624,0.06569629918781428,0.08599279945058835,6.448,4.348,0.15135938482057124,0.06918114499699901,2.0296500262774075
MA26.csv,SMD,Daros2014,0.39757458168248133,0.08772922283032636,0.1372462786397307,4.236,2.867,0.06535029425264102,0.017714010476516984,4.951705580940436
MA26.csv,SMD,Deakin2016,1.0694356628614925,0.055126887844603956,0.06168125665993385,10.977,7.383,0.2713405219194914,0.1841246322041514,0.6554368815329892
MA26.csv,SMD,Deakin2016,0.4744458177705859,0.0763503150079542,0.11071572781044536,5.057,3.389,0.09722732425149709,0.03351608469546139,3.436541280249117
MA26.csv,SMD,Deakin2016,0.461398019068136,0.07788286028961444,0.1142837574712181,4.915,3.31,0.0918237966299785,0.03055615616589907,3.6400897181603664
MA26.csv,SMD,Douglas2012,0.51731254285973,0.07211675484430902,0.10087244755192448,5.47,3.671,0.1147169284401401,0.04385750675269989,2.8755692707615466
MA26.csv,SMD,Douglas2012,0.31622776601683794,0.11019846896360475,0.1896259793235603,3.439,2.331,0.03397535732618191,0.00631666767686032,7.942751035995554
MA26.csv,SMD,Douglas2012,0.3197476895929039,0.10885002600667526,0.1864919471742481,3.419,2.334,0.035211433733119024,0.006679807568032739,7.764192116757284
MA26.csv,SMD,Doyle2010a,0.7511409381733897,0.06042427169714171,0.07383249959606708,7.936,5.298,0.19675427547482244,0.10712731007918455,1.3408227898925373
MA26.csv,SMD,Doyle2010a,0.4521367868245184,0.079053488498247,0.11701060525606322,4.801,3.22,0.08797557107666479,0.028516981239456958,3.795711675781621
MA26.csv,SMD,Doyle2010a,0.6074118438094536,0.06599031476793282,0.08667265382462819,6.419,4.304,0.14932169621470026,0.06764591604927116,2.0682339056695365
MA26.csv,SMD,Doyle2010a,0.5358257477949337,0.0705986430129174,0.09734831188111748,5.619,3.798,0.12209644845843479,0.048564010534946765,2.674966886820007
MA26.csv,SMD,Doyle2010a,0.6039565911553578,0.06617541683443506,0.0871007502043164,6.326,4.272,0.14806014425642694,0.0667028311314918,2.092533336988134
MA26.csv,SMD,Guldimann2015,0.5451037066467261,0.06989610276296632,0.09571857233560421,5.712,3.853,0.1257470231893071,0.05096648186119783,2.5822469572637896
MA26.csv,SMD,Guldimann2015,0.5714808640715803,0.06808454578334977,0.09151972607824432,6.028,4.033,0.1359349447002039,0.05792857007741895,2.3435180294894553
MA26.csv,SMD,Guldimann2015,0.5673382967859653,0.06835221644435141,0.09213979876245582,5.97,3.983,0.13435437632744726,0.056823763858465375,2.3787582318104405
MA26.csv,SMD,Guldimann2015,0.5602174113681223,0.06882645614141025,0.09323869171528809,5.871,4.012,0.13162020842636984,0.054933961993194023,2.441223557387784
MA26.csv,SMD,Guldimann2015,0.5359493352920591,0.07058904114330677,0.09732603267020545,5.65,3.788,0.122145293170434,0.048595832508032774,2.673699152689868
MA26.csv,SMD,Hales2016,0.6435412791732944,0.06423164673380022,0.0826085750481218,6.734,4.525,0.16217406075777777,0.07757443175535857,1.8376928314321583
MA26.csv,SMD,Hales2016,0.6512268421986305,0.06389514959049691,0.08183167339919861,6.759,4.586,0.1648273829636101,0.07969634416365082,1.7936523808701699
MA26.csv,SMD,Hales2016,0.7406042370929294,0.06072481406104813,0.07452405703128395,7.715,5.183,0.19360797763445525,0.10427057131375156,1.3799242970235825
MA26.csv,SMD,Harding2004,0.7105572798867097,0.06165711533151941,0.07667066666778788,7.432,5.048,0.1843546424923772,0.09606156145889198,1.5013551336268471
MA26.csv,SMD,Harding2004,0.6719809230923152,0.06304398276733147,0.07986756323652411,6.995,4.753,0.1718501555594224,0.0854307224018747,1.6823580469192634
MA26.csv,SMD,Harding2004,0.6708911886438813,0.06308670113496784,0.07996610130476378,7.047,4.762,0.17148657314664503,0.08512965037173356,1.6879400169795944
MA26.csv,SMD,Harding2004,0.671009187716532,0.06308206534400307,0.07995540777819021,7.051,4.73,0.17152597031802264,0.08516225197378934,1.6873342434187144
MA26.csv,SMD,Harding2004,0.7502300900390493,0.06044974932885416,0.0738911160272836,7.901,5.231,0.1964842869685964,0.10688087239596371,1.3441366698429436
MA26.csv,SMD,Horvˆth2016,0.7596547715903587,0.0601905757396084,0.07329490804388483,7.991,5.305,0.19925978050104773,0.1094258409706414,1.3104332304276434
MA26.csv,SMD,Horvˆth2016,0.6228578441345987,0.06520056549437914,0.08484688530795936,6.592,4.364,0.15489244683068126,0.07187785777605664,1.9646319813580226
MA26.csv,SMD,Horvˆth2016,0.7798692961003145,0.05966626334799596,0.0720892708035118,8.168,5.494,0.20507907025924346,0.11484471893573579,1.2423007455515833
MA26.csv,SMD,Horvˆth2016,0.6043676554879488,0.06615322728311568,0.08704942775131697,6.276,4.25,0.14821052108198038,0.06681494967511732,2.0896200468201287
MA26.csv,SMD,Horvˆth2016,0.7381820676499802,0.06079574236610208,0.07468729672762742,7.787,5.125,0.19287753828800022,0.10361209224756789,1.3891554361525338
MA26.csv,SMD,Horvˆth2016,0.5503445884171116,0.06951506579937083,0.09483496510476119,5.809,3.911,0.12779418137951826,0.05233510000731989,2.531989930539036
MA26.csv,SMD,Horvˆth2016,0.8251669231131359,0.05862902846141338,0.06970621238892583,8.591,5.735,0.21747830781062535,0.12676116296950915,1.1077183927512446
MA26.csv,SMD,Horvˆth2016,0.6467014187397457,0.06409181917685036,0.08228571412858443,6.815,4.566,0.1632684950475591,0.07844669490367441,1.8193894951734069
MA26.csv,SMD,Horvˆth2016,0.6412511941509349,0.0643342841322917,0.0828455895591449,6.677,4.552,0.16137794349985496,0.07694255698415939,1.8511305426853197
MA26.csv,SMD,Horvˆth2016,0.45331959256136284,0.07889990598988561,0.11665278671354484,4.776,3.277,0.08846747145593889,0.028774429952127274,3.7752880723659232
MA26.csv,SMD,Horvˆth2016,0.6080290741403737,0.06595758439332222,0.08659696305830944,6.361,4.282,0.14954646537105826,0.06781453790475443,2.063937866498722
MA26.csv,SMD,Horvˆth2016,0.7274914583691,0.06111737343870749,0.07542767168946085,7.595,5.149,0.18962134252225035,0.1006984756558374,1.4310298250753362
MA26.csv,SMD,Horvˆth2016,0.7803496267699498,0.059654301652317665,0.0720617732317278,8.136,5.45,0.20521515549353914,0.11497277803244599,1.2407471579410134
MA26.csv,SMD,Horvˆth2016,0.6201154682799003,0.06533643993181726,0.08516091885768784,6.516,4.432,0.15391163408090755,0.07112480050289463,1.9824478925870581
MA26.csv,SMD,Horvˆth2016,0.46057270218717916,0.0779842753420219,0.11451994599012416,4.854,3.324,0.09148121266467783,0.03037229126398666,3.653567064810226
MA26.csv,SMD,Horvˆth2016,0.4044271825681355,0.0864399642124728,0.134237159721051,4.321,2.929,0.06816611762983432,0.018945684954834518,4.77971955085782
MA26.csv,SMD,Horvˆth2016,0.3855655793765828,0.0901601264198496,0.14292074693670886,4.126,2.784,0.06045369802009398,0.01565080041427077,5.276062051685926
MA26.csv,SMD,Horvˆth2016,0.38228179658466604,0.09086589161872327,0.1445682974997622,4.097,2.764,0.05912489235958253,0.01510831765518693,5.370240588103892
MA26.csv,SMD,Horvˆth2016,0.3333333331666667,0.10404882166408447,0.17531900559134295,3.547,2.454,0.040115547703497685,0.008194034987259761,7.127018392725848
MA26.csv,SMD,Horvˆth2016,0.33560894505361444,0.10330238382368995,0.1735802303180265,3.584,2.455,0.04095619925187654,0.008465157229336382,7.027784649433655
MA26.csv,SMD,Keen2014,0.3632515657227096,0.0953485454147045,0.15503166594398865,3.938,2.625,0.05153376857476943,0.012154608259411406,5.968312052928415
MA26.csv,SMD,Keen2014,0.3541769105969501,0.09775084803991496,0.16063710628040484,3.798,2.604,0.047993767027719014,0.010863464029519055,6.288625824048988
MA26.csv,SMD,Keen2014,0.40452242953883283,0.08642251363132769,0.13419643306117324,4.324,2.901,0.06820534864813138,0.018963076116274024,4.777391942984554
MA26.csv,SMD,Keen2014,0.40508494541268747,0.08631970863629701,0.13395650559616412,4.288,2.917,0.0684370897477375,0.019065936334030763,4.763679695986712
MA26.csv,SMD,Keen2014,0.3682692099538054,0.09409743253087322,0.15211166969678203,3.945,2.671,0.053515063785853474,0.012901419400624057,5.801423716590881
MA26.csv,SMD,Matheson2008,0.7079679569020056,0.06174310494112689,0.07686875779759561,7.359,4.972,0.1835374730753839,0.09535052787992065,1.5125652856468719
MA26.csv,SMD,Matheson2008,0.7435425300546029,0.06063970804249985,0.07432820348299818,7.79,5.238,0.194490453222574,0.10506849212115776,1.3688495440498327
MA26.csv,SMD,Matheson2008,0.7080399480255334,0.06174070130129583,0.07686322039088789,7.393,4.926,0.18356023564742036,0.09537030328571969,1.5122519089592057
MA26.csv,SMD,Matheson2008,1.456839180211735,0.0527588587569815,0.0562753171766307,15.209,10.071,0.32627483855481226,0.2511357956205004,0.35164584196492044
MA26.csv,SMD,Matheson2008,0.7454110906070556,0.06058611298497796,0.0742048746323789,7.741,5.226,0.19504959729526175,0.1055754099736825,1.3618761647400945
MA26.csv,SMD,Matheson2008,0.6024595090128464,0.06625661897511781,0.08728857132747592,6.366,4.245,0.14751181063317664,0.06629468401357896,2.1031952352358108
MA26.csv,SMD,Matheson2008,0.5061681331336456,0.07311318941983291,0.1031872721877779,5.328,3.602,0.11021877029257861,0.04108787961793079,3.0074082767944987
MA26.csv,SMD,Matheson2008,1.0799046791268199,0.0550276720980416,0.06145441584229672,11.157,7.584,0.2732387926129049,0.18630437434551603,0.6426743744255115
MA26.csv,SMD,Matheson2008,0.6071171723810816,0.06600597615193571,0.08670887233715285,6.425,4.327,0.1492143263440183,0.06756543048779612,2.0702896185217146
MA26.csv,SMD,Matheson2008,0.581424412112185,0.06746550721258071,0.09008615921548901,6.074,4.102,0.139698096455769,0.06059527470476417,2.2620652002908304
MA26.csv,SMD,Murphy2013,0.4903919432454004,0.07464339196923198,0.10674451742604507,5.191,3.497,0.10378861345960247,0.037260368401911236,3.2101125456813095
MA26.csv,SMD,Murphy2013,0.367394831210239,0.09431169052460586,0.15261175690774897,3.924,2.68,0.05316866393232852,0.012769610365592687,5.830006638314311
MA26.csv,SMD,Murphy2013,0.5278332795495184,0.0712341927368636,0.09882327632131926,5.601,3.738,0.11892558824834253,0.046517028040711644,2.7589083584455665
MA26.csv,SMD,Murphy2013,0.44577293995934747,0.07990126900409866,0.11898610850920388,4.69,3.182,0.08532757220769718,0.027147321239320843,3.9084839505105218
MA26.csv,SMD,Murphy2013,0.4005509842704172,0.08716094527783436,0.13591987566803032,4.265,2.907,0.06657165393517431,0.018244223035920402,4.875893039019596
MA26.csv,SMD,Murphy2013,0.6436368424818455,0.06422738779544601,0.08259874059630656,6.756,4.56,0.16220722719595945,0.07760080389361829,1.8371352800860552
MA26.csv,SMD,Murphy2013,0.5788707843724712,0.06762140812617923,0.09044713161800344,6.049,4.079,0.13873585628191334,0.05990854227939323,2.2825723491824212
MA26.csv,SMD,Murphy2013,0.9486690418686593,0.05652060253917213,0.06487078687016534,9.908,6.554,0.24719240879974255,0.1573132268600878,0.8350184330993216
MA26.csv,SMD,Murphy2013,0.6273209569271538,0.06498327249939173,0.08434475186869772,6.609,4.491,0.15648102062760114,0.0731047442252463,1.936147936930599
MA26.csv,SMD,Murphy2013,0.39058302958525987,0.08911662913073137,0.1404848274929663,4.175,2.835,0.06249290710415072,0.016497818554042802,5.136819836223494
MA26.csv,SMD,Neave2013,0.4350041597502258,0.08142307141148963,0.12253352449076138,4.65,3.147,0.08084449155537472,0.0248912764966834,4.111045307927174
MA26.csv,SMD,Neave2013,0.45895119675189866,0.07818514866794013,0.11498779254794067,4.833,3.266,0.0908079117878014,0.030012254710260866,3.680264388000054
MA26.csv,SMD,Neave2013,0.5036968145620935,0.07334329201339507,0.10372200689920197,5.376,3.61,0.10921609555693536,0.040480815275914954,3.03787148858069
MA26.csv,SMD,Neave2013,0.3672155116549409,0.09435582436094436,0.15271476590484634,3.924,2.677,0.05309768146146576,0.012742665452382047,5.835894154390198
MA26.csv,SMD,Neave2013,0.41743783968394627,0.08416776677995041,0.12893508672457032,4.442,3.023,0.07354399324322113,0.02138840276989796,4.476731994461991
MA26.csv,SMD,Nogueira da Cunha2015,0.4467870902342636,0.07976369303637743,0.11866549086623668,4.783,3.202,0.08574968819602993,0.027363819235237067,3.8901797829859253
MA26.csv,SMD,Nogueira da Cunha2015,0.43644990205062484,0.08121208133278279,0.12204160087970195,4.63,3.131,0.08144630419618784,0.025189517970235793,4.082951954691916
MA26.csv,SMD,Nogueira da Cunha2015,0.41086946953990144,0.08528737702290656,0.13154741849439244,4.393,2.947,0.07082458685623885,0.02013846476246067,4.626004147148588
MA26.csv,SMD,Novak2016,0.602357916026676,0.06626215159719362,0.08730136876716565,6.394,4.261,0.14747456249752428,0.06626699752154556,2.1039217169972035
MA26.csv,SMD,Novak2016,0.5870241340864956,0.06713081671364418,0.08931136197180367,6.142,4.142,0.14179789405361085,0.06210541239601704,2.218054525815949
MA26.csv,SMD,Novak2016,0.5886357167213012,0.06703627980037585,0.08909254811497913,6.15,4.212,0.14239958135741562,0.06254105134353663,2.205626831460328
MA26.csv,SMD,Novak2016,0.5820383741644533,0.0674283336036483,0.09000009383672847,6.048,4.089,0.1399290103688369,0.06076056896608682,2.2571760233080163
MA26.csv,SMD,Novak2016,0.6158215398960969,0.06555288448155705,0.08566124024951882,6.358,4.351,0.15236873166960238,0.06994705448334765,2.010835576796177
MA26.csv,SMD,Novak2016,0.5514190874462,0.06943830082405189,0.09465697805211759,5.745,3.922,0.12821252814284823,0.052616668089686375,2.52186772280657
MA26.csv,SMD,Novak2016,0.540195833008734,0.07026316409309186,0.09656998158407959,5.75,3.824,0.12382008052161468,0.049692250713978266,2.6306817490987733
MA26.csv,SMD,Novak2016,0.5605615398865677,0.06880311615101131,0.09318460039943854,5.853,3.97,0.13175283704883567,0.055025006305818254,2.438148424842723
MA26.csv,SMD,Novak2016,0.55781657917276,0.06899050780244809,0.09361891264057953,5.902,3.98,0.13069353253227736,0.05429961916427265,2.4628404838131446
MA26.csv,SMD,Novak2016,0.5880843561939052,0.06706853465279339,0.08916720296877267,6.186,4.151,0.14219386270179046,0.062391959130227756,2.2098668315979286
MA26.csv,SMD,Oliveira2016,0.41468354922760076,0.084630651235937715,0.1300150520065042,4.414,3.001,0.07240272173410131,0.020860176762497237,4.538440077056649
MA26.csv,SMD,Oliveira2016,0.4203848760362342,0.08368271835768692,0.1278035100293754,4.486,3.019,0.07476645094678726,0.021960047856750903,4.412079167168848
MA26.csv,SMD,Oliveira2016,0.4090628814742301,0.08560499905826835,0.1322885959929807,4.352,2.989,0.07007811508631571,0.01980062355489171,4.668359693471236
MA26.csv,SMD,Papciak2013,0.36830068558176754,0.09408974879078491,0.1520937353415729,3.95,2.684,0.053527542080600246,0.01290617730678063,5.800398655078798
MA26.csv,SMD,Papciak2013,0.3540574628503119,0.09778373379889371,0.16071382554900848,3.772,2.561,0.04794757151026014,0.010846984926795615,6.293009175011477
MA26.csv,SMD,Papciak2013,0.365906881596944,0.09467991207115889,0.15347117750674766,3.921,2.649,0.052580274687232684,0.012546924093418087,5.879126543558877
MA26.csv,SMD,Papciak2013,0.28665976522700215,0.12361194718635082,0.2206768343432528,3.101,2.13,0.02425295282131154,0.0037344461325497427,9.706488715690199
MA26.csv,SMD,Papciak2013,0.312769239216391,0.11156905404798867,0.19280947182562957,3.367,2.294,0.03277576167022597,0.005971533706040715,8.124041777764091
MA26.csv,SMD,Papciak2013,0.2543952043573149,0.14406528583147538,0.2674217681089409,2.785,1.919,0.015271441221864416,0.0018218317024134107,12.335648227746553
MA26.csv,SMD,Parker2014,0.5105393363884903,0.07271445958948841,0.10226082448889451,5.402,3.643,0.11198776328907742,0.04216808296993969,2.9546364899406097
MA26.csv,SMD,Parker2014,0.5006120463992052,0.07363537887078841,0.1044008816650297,5.268,3.587,0.1079620334135232,0.03972685703301435,3.0765502794241284
MA26.csv,SMD,Parker2014,0.5043707535137223,0.07328020160374704,0.1035753846751275,5.379,3.587,0.10948970799947291,0.04064609875422314,3.029518307138046
MA26.csv,SMD,Parker2014,0.5013882597349084,0.07356136633260169,0.10422885012238725,5.282,3.572,0.10827784658813083,0.039916171713583026,3.0667483789785566
MA26.csv,SMD,Parker2014,0.5082814722179041,0.07291911294857067,0.10273631055473031,5.332,3.636,0.11107475369375874,0.04160910917406917,2.981719760615964
MA26.csv,SMD,Rygula2012,0.3576614376753524,0.09680627558573895,0.15843332388732312,3.863,2.623,0.04934609761343296,0.011350113030910942,6.162704830158416
MA26.csv,SMD,Rygula2012,0.2773782886240378,0.12875527656152952,0.2325094241129796,2.987,2.066,0.021477976537647027,0.0030917907428958413,10.375414755145007
MA26.csv,SMD,Rygula2012,0.29513034577962327,0.11934457916604346,0.21082589936835328,3.192,2.182,0.026907839366626742,0.004389757377982183,9.148132020230982
MA26.csv,SMD,Rygula2012,0.2786014124156588,0.12804725849988585,0.2308833807891315,3.034,2.095,0.0218353024361836,0.0031720538833541374,10.283612228924566
MA26.csv,SMD,Rygula2012,0.2782924217437478,0.12822521955229027,0.2312921753260092,3.019,2.073,0.021744788688131986,0.0031516519532205503,10.306695577371894
MA26.csv,SMD,Rygula2012,0.282386145198379,0.12591573383946408,0.2259826050194127,3.065,2.108,0.022957233781155065,0.0034288811014941546,10.006687117994861
