aggregation,crit_value_method,exclusion_unit,role,verification_status,dropped_source_paper,n_models_dropped,n_models_remaining,n_effect_sizes_dropped,n_effect_sizes_remaining,pct_of_effect_sizes_dropped,metric,effect_estimator,se_source,se_method,spec_role,geometric_mean,ci_lower,ci_upper,raw_median,raw_q1,raw_q3,raw_min,raw_max,arithmetic_mean_unweighted,arithmetic_mean_kweighted,n_unit,summary_dominated_by_offset,weighting,summary_all_28_papers,abs_change,pct_change,influence_rank
meta_analysis_level,z_1.96,source_paper,influence_check,two_derivations,MA06,2,46,46,5694,0.8013937282229965,power,yang2023_gated_beta0_c3,se_beta0,NA,primary,0.2635805932830041,0.19208875486524696,0.36168035554271744,0.2979483173352407,0.100076194171487,0.6771446426679815,0.05000003450386037,1,0.42024555160200416,0.42024555160200416,46,FALSE,equal_per_meta_analysis,0.2504743908406155,0.013106202442388581,5.232551878219138,3
meta_analysis_level,z_1.96,source_paper,influence_check,two_derivations,MA08,1,47,531,5209,9.250871080139373,power,yang2023_gated_beta0_c3,se_beta0,NA,primary,0.36342376831560325,0.27354912947878707,0.482826743511737,0.2329969458894059,0.09275773247498836,0.640777958093695,0.05000003450386037,1,0.3979648593987708,0.5078265896275663,47,FALSE,k_effect_sizes,0.3903771039959561,-0.026953335680352852,-6.904435584068491,3
meta_analysis_level,z_1.96,source_paper,influence_check,two_derivations,MA08,1,47,531,5209,9.250871080139373,power,yang2023_gated_beta0_c3,se_beta0,NA,primary,0.2444430938828612,0.17849107958759583,0.33476421502454606,0.2329969458894059,0.09275773247498836,0.640777958093695,0.05000003450386037,1,0.3979648593987708,0.39796485939877085,47,FALSE,equal_per_meta_analysis,0.2504743908406155,-0.006031296957754312,-2.4079495462640765,16
meta_analysis_level,z_1.96,source_paper,influence_check,two_derivations,MA09,1,47,1297,4443,22.59581881533101,power,yang2023_gated_beta0_c3,se_beta0,NA,primary,0.3805950253088695,0.27737675618023644,0.522223185838021,0.2329969458894059,0.09275773247498836,0.6691577897608909,0.05000003450386037,1,0.4056612260667408,0.5651945437914361,47,FALSE,k_effect_sizes,0.3903771039959561,-0.009782078687086582,-2.505802360577969,7
meta_analysis_level,z_1.96,source_paper,influence_check,two_derivations,MA09,1,47,1297,4443,22.59581881533101,power,yang2023_gated_beta0_c3,se_beta0,NA,primary,0.24766212735622423,0.1802779972088626,0.34023303052090526,0.2329969458894059,0.09275773247498836,0.6691577897608909,0.05000003450386037,1,0.4056612260667408,0.4056612260667409,47,FALSE,equal_per_meta_analysis,0.2504743908406155,-0.0028122634843912864,-1.1227748573229612,24
meta_analysis_level,z_1.96,source_paper,influence_check,two_derivations,MA10,1,47,32,5708,0.5574912891986062,power,yang2023_gated_beta0_c3,se_beta0,NA,primary,0.3935664042205523,0.2981709476509861,0.5194822491975364,0.28977723593975846,0.09770932614986227,0.6691577897608909,0.05000003450386037,1,0.4127758322074892,0.5361838879052565,47,FALSE,k_effect_sizes,0.3903771039959561,0.003189300224596181,0.8169793238256062,16
meta_analysis_level,z_1.96,source_paper,influence_check,two_derivations,MA10,1,47,32,5708,0.5574912891986062,power,yang2023_gated_beta0_c3,se_beta0,NA,primary,0.2559021609143564,0.18668980092156265,0.3507739342876633,0.28977723593975846,0.09770932614986227,0.6691577897608909,0.05000003450386037,1,0.4127758322074892,0.41277583220748926,47,FALSE,equal_per_meta_analysis,0.2504743908406155,0.005427770073740901,2.1669960172474356,18
meta_analysis_level,z_1.96,source_paper,influence_check,two_derivations,MA12,1,47,70,5670,1.2195121951219512,power,yang2023_gated_beta0_c3,se_beta0,NA,primary,0.3860236216032989,0.2921091650322986,0.5101320132124247,0.2329969458894059,0.09275773247498836,0.640777958093695,0.05000003450386037,1,0.3941202419218713,0.5283396468924474,47,FALSE,k_effect_sizes,0.3903771039959561,-0.004353482392657204,-1.1151992132976907,14
meta_analysis_level,z_1.96,source_paper,influence_check,two_derivations,MA12,1,47,70,5670,1.2195121951219512,power,yang2023_gated_beta0_c3,se_beta0,NA,primary,0.24337116197784167,0.17798831107595506,0.33277197881364884,0.2329969458894059,0.09275773247498836,0.640777958093695,0.05000003450386037,1,0.3941202419218713,0.3941202419218713,47,FALSE,equal_per_meta_analysis,0.2504743908406155,-0.007103228862773842,-2.835910225765892,13
meta_analysis_level,z_1.96,source_paper,influence_check,two_derivations,MA13,3,45,94,5646,1.637630662020906,power,yang2023_gated_beta0_c3,se_beta0,NA,primary,0.39506274025105903,0.29699922047982963,0.525504977698335,0.28977723593975846,0.09406961644090739,0.685131495575072,0.05000003450386037,1,0.4208479461221324,0.5389643459581637,45,FALSE,k_effect_sizes,0.3903771039959561,0.004685636255102932,1.2002845984408594,13
meta_analysis_level,z_1.96,source_paper,influence_check,two_derivations,MA13,3,45,94,5646,1.637630662020906,power,yang2023_gated_beta0_c3,se_beta0,NA,primary,0.2597687022681368,0.1877459567629094,0.3594206759045532,0.28977723593975846,0.09406961644090739,0.685131495575072,0.05000003450386037,1,0.4208479461221324,0.42084794612213244,45,FALSE,equal_per_meta_analysis,0.2504743908406155,0.009294311427521296,3.7106833143015994,5
meta_analysis_level,z_1.96,source_paper,influence_check,two_derivations,MA14,2,46,271,5469,4.7212543554006965,power,yang2023_gated_beta0_c3,se_beta0,NA,primary,0.3727842231188455,0.28126229713848555,0.4940871151951705,0.23290987009397995,0.09210179049202885,0.6281370753590446,0.05000003450386037,1,0.3808147437602483,0.5110897861941992,46,FALSE,k_effect_sizes,0.3903771039959561,-0.017592880877110584,-4.506637478742304,6
meta_analysis_level,z_1.96,source_paper,influence_check,two_derivations,MA14,2,46,271,5469,4.7212543554006965,power,yang2023_gated_beta0_c3,se_beta0,NA,primary,0.23597556462354718,0.17245859399629648,0.32288600880393187,0.23290987009397995,0.09210179049202885,0.6281370753590446,0.05000003450386037,1,0.3808147437602483,0.3808147437602483,46,FALSE,equal_per_meta_analysis,0.2504743908406155,-0.014498826217068328,-5.788546353345314,2
meta_analysis_level,z_1.96,source_paper,influence_check,two_derivations,MA15,4,44,36,5704,0.627177700348432,power,yang2023_gated_beta0_c3,se_beta0,NA,primary,0.39188323296001615,0.29391463679189433,0.5225070447373839,0.2613870909145822,0.09952918100433972,0.6611709368538004,0.05000003450386037,1,0.40996198955754753,0.534452983622988,44,FALSE,k_effect_sizes,0.3903771039959561,0.0015061289640600495,0.38581385758618136,23
meta_analysis_level,z_1.96,source_paper,influence_check,two_derivations,MA15,4,44,36,5704,0.627177700348432,power,yang2023_gated_beta0_c3,se_beta0,NA,primary,0.2577364262278971,0.18710502013217026,0.35503090915360647,0.2613870909145822,0.09952918100433972,0.6611709368538004,0.05000003450386037,1,0.40996198955754753,0.40996198955754753,44,FALSE,equal_per_meta_analysis,0.2504743908406155,0.007262035387281596,2.8993125256875585,11
meta_analysis_level,z_1.96,source_paper,influence_check,two_derivations,MA17,1,47,66,5674,1.1498257839721255,power,yang2023_gated_beta0_c3,se_beta0,NA,primary,0.3932675926412581,0.2973584360386779,0.5201110198256953,0.28977723593975846,0.09275773247498836,0.6691577897608909,0.05000003450386037,1,0.41031639745169446,0.5375042838740607,47,FALSE,k_effect_sizes,0.3903771039959561,0.002890488645302003,0.7404349834338575,19
meta_analysis_level,z_1.96,source_paper,influence_check,two_derivations,MA17,1,47,66,5674,1.1498257839721255,power,yang2023_gated_beta0_c3,se_beta0,NA,primary,0.25149139423532835,0.18293024483678422,0.3457488477690555,0.28977723593975846,0.09275773247498836,0.6691577897608909,0.05000003450386037,1,0.41031639745169446,0.4103163974516945,47,FALSE,equal_per_meta_analysis,0.2504743908406155,0.0010170033947128343,0.4060308885470043,25
meta_analysis_level,z_1.96,source_paper,influence_check,two_derivations,MA18,1,47,23,5717,0.40069686411149824,power,yang2023_gated_beta0_c3,se_beta0,NA,primary,0.3890753604768276,0.29440959460560057,0.5141803762644549,0.2329969458894059,0.09275773247498836,0.640777958093695,0.05000003450386037,1,0.3956687445807221,0.5322490612340827,47,FALSE,k_effect_sizes,0.3903771039959561,-0.0013017435191284843,-0.3334579579088115,25
meta_analysis_level,z_1.96,source_paper,influence_check,two_derivations,MA18,1,47,23,5717,0.40069686411149824,power,yang2023_gated_beta0_c3,se_beta0,NA,primary,0.24377611839239643,0.17817271728914655,0.33353476785126,0.2329969458894059,0.09275773247498836,0.640777958093695,0.05000003450386037,1,0.3956687445807221,0.3956687445807222,47,FALSE,equal_per_meta_analysis,0.2504743908406155,-0.006698272448219078,-2.6742344499727344,14
meta_analysis_level,z_1.96,source_paper,influence_check,two_derivations,MA20,1,47,29,5711,0.5052264808362369,power,yang2023_gated_beta0_c3,se_beta0,NA,primary,0.3935083608287051,0.29818487059531207,0.5193047847563357,0.28977723593975846,0.09770932614986227,0.6691577897608909,0.05000003450386037,1,0.4129991862200502,0.5360035722689287,47,FALSE,k_effect_sizes,0.3903771039959561,0.0031312568327490076,0.8021107797299143,17
meta_analysis_level,z_1.96,source_paper,influence_check,two_derivations,MA20,1,47,29,5711,0.5052264808362369,power,yang2023_gated_beta0_c3,se_beta0,NA,primary,0.25656693878895326,0.18732304911058445,0.35140680440597766,0.28977723593975846,0.09770932614986227,0.6691577897608909,0.05000003450386037,1,0.4129991862200502,0.4129991862200503,47,FALSE,equal_per_meta_analysis,0.2504743908406155,0.006092547948337745,2.432403539495831,15
meta_analysis_level,z_1.96,source_paper,influence_check,two_derivations,MA21,1,47,11,5729,0.1916376306620209,power,yang2023_gated_beta0_c3,se_beta0,NA,primary,0.3912743024085345,0.2961586871041359,0.5169376634609862,0.28977723593975846,0.09275773247498836,0.6691577897608909,0.05000003450386037,1,0.41220880925314546,0.5345025037728223,47,FALSE,k_effect_sizes,0.3903771039959561,8.971984125784038e-4,0.2298286460436616,26
meta_analysis_level,z_1.96,source_paper,influence_check,two_derivations,MA21,1,47,11,5729,0.1916376306620209,power,yang2023_gated_beta0_c3,se_beta0,NA,primary,0.25451345236191303,0.18542385521985963,0.349346082554333,0.28977723593975846,0.09275773247498836,0.6691577897608909,0.05000003450386037,1,0.41220880925314546,0.41220880925314557,47,FALSE,equal_per_meta_analysis,0.2504743908406155,0.004039061521297516,1.6125646648913028,22
meta_analysis_level,z_1.96,source_paper,influence_check,two_derivations,MA22,3,45,276,5464,4.808362369337979,power,yang2023_gated_beta0_c3,se_beta0,NA,primary,0.3992239815331567,0.2985240387951434,0.5338926408554914,0.3061193987307229,0.09144584850906934,0.685131495575072,0.05000003450386037,1,0.4163625108029632,0.5479408816822373,45,FALSE,k_effect_sizes,0.3903771039959561,0.008846877537200593,2.2662388358955177,8
meta_analysis_level,z_1.96,source_paper,influence_check,two_derivations,MA22,3,45,276,5464,4.808362369337979,power,yang2023_gated_beta0_c3,se_beta0,NA,primary,0.25047246833504383,0.17952473881910602,0.3494585637975193,0.3061193987307229,0.09144584850906934,0.685131495575072,0.05000003450386037,1,0.4163625108029632,0.4163625108029632,45,FALSE,equal_per_meta_analysis,0.2504743908406155,-1.922505571683164e-6,-7.675457619593651e-4,28
meta_analysis_level,z_1.96,source_paper,influence_check,two_derivations,MA23,1,47,24,5716,0.4181184668989547,power,yang2023_gated_beta0_c3,se_beta0,NA,primary,0.3927166426445305,0.2974283074197326,0.5185328953654256,0.28977723593975846,0.09639744218394325,0.6691577897608909,0.05000003450386037,1,0.4127200073578756,0.5355504248637006,47,FALSE,k_effect_sizes,0.3903771039959561,0.0023395386485743908,0.5993022194761277,20
meta_analysis_level,z_1.96,source_paper,influence_check,two_derivations,MA23,1,47,24,5716,0.4181184668989547,power,yang2023_gated_beta0_c3,se_beta0,NA,primary,0.2557481861095928,0.18654565785025484,0.3506226596324798,0.28977723593975846,0.09639744218394325,0.6691577897608909,0.05000003450386037,1,0.4127200073578756,0.4127200073578757,47,FALSE,equal_per_meta_analysis,0.2504743908406155,0.0052737952689773104,2.105522744771604,19
meta_analysis_level,z_1.96,source_paper,influence_check,two_derivations,MA24,1,47,139,5601,2.421602787456446,power,yang2023_gated_beta0_c3,se_beta0,NA,primary,0.38542197019824387,0.2909860576880467,0.5105058857175556,0.2329969458894059,0.09275773247498836,0.6567516639078761,0.05000003450386037,1,0.4008239548577522,0.5307393879033926,47,FALSE,k_effect_sizes,0.3903771039959561,-0.00495513379771223,-1.2693197800257128,11
meta_analysis_level,z_1.96,source_paper,influence_check,two_derivations,MA24,1,47,139,5601,2.421602787456446,power,yang2023_gated_beta0_c3,se_beta0,NA,primary,0.24541803379544985,0.17898882733198995,0.336501513585032,0.2329969458894059,0.09275773247498836,0.6567516639078761,0.05000003450386037,1,0.4008239548577522,0.4008239548577522,47,FALSE,equal_per_meta_analysis,0.2504743908406155,-0.00505635704516566,-2.0187121837869526,20
meta_analysis_level,z_1.96,source_paper,influence_check,two_derivations,MA25,1,47,43,5697,0.7491289198606271,power,yang2023_gated_beta0_c3,se_beta0,NA,primary,0.3921268077487979,0.2965677325259419,0.5184766125620643,0.28977723593975846,0.09275773247498836,0.6691577897608909,0.05000003450386037,1,0.4101287882744249,0.5361035724137058,47,FALSE,k_effect_sizes,0.3903771039959561,0.0017497037528417803,0.4482086000771046,22
meta_analysis_level,z_1.96,source_paper,influence_check,two_derivations,MA25,1,47,43,5697,0.7491289198606271,power,yang2023_gated_beta0_c3,se_beta0,NA,primary,0.25126832293773277,0.18276021412927565,0.3454568622210171,0.28977723593975846,0.09275773247498836,0.6691577897608909,0.05000003450386037,1,0.4101287882744249,0.4101287882744249,47,FALSE,equal_per_meta_analysis,0.2504743908406155,7.939320971172559e-4,0.31697136559660777,27
meta_analysis_level,z_1.96,source_paper,influence_check,two_derivations,MA26,1,47,459,5281,7.996515679442509,power,yang2023_gated_beta0_c3,se_beta0,NA,primary,0.4666367048628181,0.3736884040923708,0.5827042314949756,0.28977723593975846,0.09770932614986227,0.6691577897608909,0.05000003450386037,1,0.4136554400405011,0.5757367988319252,47,FALSE,k_effect_sizes,0.3903771039959561,0.07625960086686201,19.534854909844302,1
meta_analysis_level,z_1.96,source_paper,influence_check,two_derivations,MA26,1,47,459,5281,7.996515679442509,power,yang2023_gated_beta0_c3,se_beta0,NA,primary,0.2591989853654675,0.19000755837071284,0.35358653408623236,0.28977723593975846,0.09770932614986227,0.6691577897608909,0.05000003450386037,1,0.4136554400405011,0.41365544004050114,47,FALSE,equal_per_meta_analysis,0.2504743908406155,0.00872459452485197,3.483228163794072,7
meta_analysis_level,z_1.96,source_paper,influence_check,two_derivations,MA28,2,46,168,5572,2.926829268292683,power,yang2023_gated_beta0_c3,se_beta0,NA,primary,0.38693676670322763,0.29079700657840435,0.5148610819223843,0.23290987009397995,0.09210179049202885,0.6771446426679815,0.05000003450386037,1,0.40075732232264294,0.5338603294939444,46,FALSE,k_effect_sizes,0.3903771039959561,-0.003440337292728468,-0.8812856229304167,15
meta_analysis_level,z_1.96,source_paper,influence_check,two_derivations,MA28,2,46,168,5572,2.926829268292683,power,yang2023_gated_beta0_c3,se_beta0,NA,primary,0.24257190874913087,0.17578093937484976,0.3347412473926937,0.23290987009397995,0.09210179049202885,0.6771446426679815,0.05000003450386037,1,0.40075732232264294,0.40075732232264294,46,FALSE,equal_per_meta_analysis,0.2504743908406155,-0.007902482091484642,-3.155006012775663,8
meta_analysis_level,z_1.96,source_paper,influence_check,two_derivations,MA31,1,47,734,5006,12.787456445993032,power,yang2023_gated_beta0_c3,se_beta0,NA,primary,0.3400839434486713,0.25816705793193095,0.4479932084212447,0.2329969458894059,0.09275773247498836,0.640777958093695,0.05000003450386037,1,0.39344489657024073,0.4653344044938157,47,FALSE,k_effect_sizes,0.3903771039959561,-0.050293160547284776,-12.883224972078732,2
meta_analysis_level,z_1.96,source_paper,influence_check,two_derivations,MA31,1,47,734,5006,12.787456445993032,power,yang2023_gated_beta0_c3,se_beta0,NA,primary,0.24320419463213405,0.17791424965697075,0.3324538669651607,0.2329969458894059,0.09275773247498836,0.640777958093695,0.05000003450386037,1,0.39344489657024073,0.3934448965702408,47,FALSE,equal_per_meta_analysis,0.2504743908406155,-0.007270196208481461,-2.9025706716291455,10
meta_analysis_level,z_1.96,source_paper,influence_check,two_derivations,MA32,1,47,13,5727,0.2264808362369338,power,yang2023_gated_beta0_c3,se_beta0,NA,primary,0.38954908036461183,0.29480308695722324,0.5147452408967954,0.2329969458894059,0.09275773247498836,0.640777958093695,0.05000003450386037,1,0.3935558675848467,0.5326578845644215,47,FALSE,k_effect_sizes,0.3903771039959561,-8.280236313442657e-4,-0.21210865669848422,27
meta_analysis_level,z_1.96,source_paper,influence_check,two_derivations,MA32,1,47,13,5727,0.2264808362369338,power,yang2023_gated_beta0_c3,se_beta0,NA,primary,0.24323125538564547,0.17792617451690465,0.3325055673068281,0.2329969458894059,0.09275773247498836,0.640777958093695,0.05000003450386037,1,0.3935558675848467,0.39355586758484673,47,FALSE,equal_per_meta_analysis,0.2504743908406155,-0.0072431354549700455,-2.8917668711205935,12
meta_analysis_level,z_1.96,source_paper,influence_check,two_derivations,MA34,1,47,555,5185,9.668989547038327,power,yang2023_gated_beta0_c3,se_beta0,NA,primary,0.37098453057196507,0.2778287920566745,0.4953753025554893,0.2329969458894059,0.09275773247498836,0.6691577897608909,0.05000003450386037,1,0.40135187510681664,0.5235713659444391,47,FALSE,k_effect_sizes,0.3903771039959561,-0.019392573423991033,-4.967651336486146,4
meta_analysis_level,z_1.96,source_paper,influence_check,two_derivations,MA34,1,47,555,5185,9.668989547038327,power,yang2023_gated_beta0_c3,se_beta0,NA,primary,0.24562033591776683,0.1790968827228395,0.33685315176433867,0.2329969458894059,0.09275773247498836,0.6691577897608909,0.05000003450386037,1,0.40135187510681664,0.4013518751068167,47,FALSE,equal_per_meta_analysis,0.2504743908406155,-0.004854054922848683,-1.9379445964747166,21
meta_analysis_level,z_1.96,source_paper,influence_check,two_derivations,MA39,2,46,52,5688,0.9059233449477352,power,yang2023_gated_beta0_c3,se_beta0,NA,primary,0.3976827795348755,0.30143301155678337,0.5246658032635292,0.2979483173352407,0.10553575873491933,0.6771446426679815,0.050104280357511355,1,0.4214568516824254,0.5381136562558663,46,FALSE,k_effect_sizes,0.3903771039959561,0.0073056755389194206,1.8714405799257872,9
meta_analysis_level,z_1.96,source_paper,influence_check,two_derivations,MA39,2,46,52,5688,0.9059233449477352,power,yang2023_gated_beta0_c3,se_beta0,NA,primary,0.2681065119437265,0.19667390735644272,0.36548367148854954,0.2979483173352407,0.10553575873491933,0.6771446426679815,0.050104280357511355,1,0.4214568516824254,0.42145685168242547,46,FALSE,equal_per_meta_analysis,0.2504743908406155,0.017632121103110965,7.039490561863793,1
meta_analysis_level,z_1.96,source_paper,influence_check,two_derivations,MA41,4,44,527,5213,9.181184668989546,power,yang2023_gated_beta0_c3,se_beta0,NA,primary,0.4084106302025797,0.30643829392988775,0.5443159231940886,0.2613870909145822,0.09094980708804998,0.6611709368538004,0.05000003450386037,1,0.4042120992631052,0.5505088831251045,44,FALSE,k_effect_sizes,0.3903771039959561,0.01803352620662363,4.619514316293105,5
meta_analysis_level,z_1.96,source_paper,influence_check,two_derivations,MA41,4,44,527,5213,9.181184668989546,power,yang2023_gated_beta0_c3,se_beta0,NA,primary,0.24676078382224398,0.17731441255469593,0.343406289174521,0.2613870909145822,0.09094980708804998,0.6611709368538004,0.05000003450386037,1,0.4042120992631052,0.4042120992631052,44,FALSE,equal_per_meta_analysis,0.2504743908406155,-0.003713607018371534,-1.4826294240733784,23
meta_analysis_level,z_1.96,source_paper,influence_check,two_derivations,MA43,1,47,13,5727,0.2264808362369338,power,yang2023_gated_beta0_c3,se_beta0,NA,primary,0.3916848365445692,0.2965576134521816,0.5173261593018705,0.28977723593975846,0.09770932614986227,0.6691577897608909,0.05000003450386037,1,0.4128180484986398,0.5347129208029979,47,FALSE,k_effect_sizes,0.3903771039959561,0.0013077325486131053,0.3349921230592079,24
meta_analysis_level,z_1.96,source_paper,influence_check,two_derivations,MA43,1,47,13,5727,0.2264808362369338,power,yang2023_gated_beta0_c3,se_beta0,NA,primary,0.25602162741628715,0.18680229277066532,0.35089009204697197,0.28977723593975846,0.09770932614986227,0.6691577897608909,0.05000003450386037,1,0.4128180484986398,0.41281804849863984,47,FALSE,equal_per_meta_analysis,0.2504743908406155,0.005547236575671632,2.214692111658434,17
meta_analysis_level,z_1.96,source_paper,influence_check,two_derivations,MA45,2,46,39,5701,0.6794425087108014,power,yang2023_gated_beta0_c3,se_beta0,NA,primary,0.3886260399958909,0.29307354404968106,0.5153320797092676,0.23290987009397995,0.09210179049202885,0.6469810210202023,0.05000003450386037,0.9999998234597456,0.394040752169426,0.531737854819918,46,FALSE,k_effect_sizes,0.3903771039959561,-0.0017510640000651945,-0.44855704449391354,21
meta_analysis_level,z_1.96,source_paper,influence_check,two_derivations,MA45,2,46,39,5701,0.6794425087108014,power,yang2023_gated_beta0_c3,se_beta0,NA,primary,0.24105227449762381,0.17519071458871335,0.33167396558025836,0.23290987009397995,0.09210179049202885,0.6469810210202023,0.05000003450386037,0.9999998234597456,0.394040752169426,0.394040752169426,46,FALSE,equal_per_meta_analysis,0.2504743908406155,-0.009422116342991699,-3.7617084570483184,4
meta_analysis_level,z_1.96,source_paper,influence_check,two_derivations,MA47,2,46,103,5637,1.7944250871080138,power,yang2023_gated_beta0_c3,se_beta0,NA,primary,0.3969326021065105,0.3011411159099542,0.5231948820371539,0.2613870909145822,0.09588947129538483,0.6469810210202023,0.05000003450386037,1,0.40107539932559694,0.5361729512617729,46,FALSE,k_effect_sizes,0.3903771039959561,0.006555498110554392,1.6792732062027582,10
meta_analysis_level,z_1.96,source_paper,influence_check,two_derivations,MA47,2,46,103,5637,1.7944250871080138,power,yang2023_gated_beta0_c3,se_beta0,NA,primary,0.251405036887778,0.18393319717794043,0.3436274339938744,0.2613870909145822,0.09588947129538483,0.6469810210202023,0.05000003450386037,1,0.40107539932559694,0.40107539932559694,46,FALSE,equal_per_meta_analysis,0.2504743908406155,9.306460471624756e-4,0.37155337279757283,26
meta_analysis_level,z_1.96,source_paper,influence_check,two_derivations,MA01,3,45,52,5688,0.9059233449477352,type_M,yang2023_gated_beta0_c3,se_beta0,NA,primary,2.168570528962695,1.4517158083783104,3.2394068535623757,1.840814936167618,1.2122828151379135,3.9378048947041413,1,4259.631579854067,99.71916309106247,35.61537939384519,45,FALSE,k_effect_sizes,2.1770696432395016,-0.008499114276806718,-0.3903923929672759,16
meta_analysis_level,z_1.96,source_paper,influence_check,two_derivations,MA01,3,45,52,5688,0.9059233449477352,type_M,yang2023_gated_beta0_c3,se_beta0,NA,primary,2.8847777986199064,1.8510487620178364,4.495798878003909,1.840814936167618,1.2122828151379135,3.9378048947041413,1,4259.631579854067,99.71916309106247,99.71916309106244,45,FALSE,equal_per_meta_analysis,2.9363645127941456,-0.05158671417423921,-1.756822558965987,19
meta_analysis_level,z_1.96,source_paper,influence_check,two_derivations,MA05,3,45,37,5703,0.6445993031358885,type_M,yang2023_gated_beta0_c3,se_beta0,NA,primary,2.179971462592259,1.4589054950950548,3.2574252367230945,2.069093426657648,1.2401021566691417,4.0525804286881515,1,4259.631579854067,100.00063840265146,35.5564516474615,45,FALSE,k_effect_sizes,2.1770696432395016,0.00290181935275724,0.13329014814791318,25
meta_analysis_level,z_1.96,source_paper,influence_check,two_derivations,MA05,3,45,37,5703,0.6445993031358885,type_M,yang2023_gated_beta0_c3,se_beta0,NA,primary,3.0558379035836936,1.9555900794680665,4.775103632924351,2.069093426657648,1.2401021566691417,4.0525804286881515,1,4259.631579854067,100.00063840265146,100.0006384026514,45,FALSE,equal_per_meta_analysis,2.9363645127941456,0.119473390789548,4.068752032282985,4
meta_analysis_level,z_1.96,source_paper,influence_check,two_derivations,MA06,2,46,46,5694,0.8013937282229965,type_M,yang2023_gated_beta0_c3,se_beta0,NA,primary,2.1638677178238046,1.4552717878473758,3.2174907390777157,1.8151234028047205,1.2192376505207205,3.7581208410582976,1,4259.631579854067,97.679664803119607,35.58489883346884,46,FALSE,k_effect_sizes,2.1770696432395016,-0.01320192541569698,-0.6064080428797136,12
meta_analysis_level,z_1.96,source_paper,influence_check,two_derivations,MA06,2,46,46,5694,0.8013937282229965,type_M,yang2023_gated_beta0_c3,se_beta0,NA,primary,2.8568011392799364,1.8450879306982766,4.423264936919553,1.8151234028047205,1.2192376505207205,3.7581208410582976,1,4259.631579854067,97.679664803119607,97.679664803119607,46,FALSE,equal_per_meta_analysis,2.9363645127941456,-0.07956337351420917,-2.709587762947707,9
meta_analysis_level,z_1.96,source_paper,influence_check,two_derivations,MA08,1,47,531,5209,9.250871080139373,type_M,yang2023_gated_beta0_c3,se_beta0,NA,primary,2.326824418316961,1.551177106647321,3.490324767220167,2.069093426657648,1.2515772319879943,3.995192661696146,1,4259.631579854067,95.83228195756972,38.82657736643514,47,FALSE,k_effect_sizes,2.1770696432395016,0.14975477507745927,6.878731488562884,4
meta_analysis_level,z_1.96,source_paper,influence_check,two_derivations,MA08,1,47,531,5209,9.250871080139373,type_M,yang2023_gated_beta0_c3,se_beta0,NA,primary,2.996434292857339,1.9530133090085007,4.5973155584739445,2.069093426657648,1.2515772319879943,3.995192661696146,1,4259.631579854067,95.83228195756972,95.8322819575697,47,FALSE,equal_per_meta_analysis,2.9363645127941456,0.06006978006319352,2.045719453475936,15
meta_analysis_level,z_1.96,source_paper,influence_check,two_derivations,MA09,1,47,1297,4443,22.59581881533101,type_M,yang2023_gated_beta0_c3,se_beta0,NA,primary,2.4181002406893337,1.557677143668657,3.7538002003742625,2.069093426657648,1.2261924859035276,3.995192661696146,1,4259.631579854067,95.82407419316998,45.212463869356114,47,FALSE,k_effect_sizes,2.1770696432395016,0.24103059744983213,11.071331511984894,3
meta_analysis_level,z_1.96,source_paper,influence_check,two_derivations,MA09,1,47,1297,4443,22.59581881533101,type_M,yang2023_gated_beta0_c3,se_beta0,NA,primary,2.977819024440247,1.9388368123615503,4.573570135341895,2.069093426657648,1.2261924859035276,3.995192661696146,1,4259.631579854067,95.82407419316998,95.82407419316995,47,FALSE,equal_per_meta_analysis,2.9363645127941456,0.041454511646101366,1.4117631331354907,20
meta_analysis_level,z_1.96,source_paper,influence_check,two_derivations,MA10,1,47,32,5708,0.5574912891986062,type_M,yang2023_gated_beta0_c3,se_beta0,NA,primary,2.1694989573278387,1.4658681909403606,3.2108792283890097,1.840814936167618,1.2261924859035276,3.802420851530024,1,4259.631579854067,95.77017570824448,35.51504791017264,47,FALSE,k_effect_sizes,2.1770696432395016,-0.007570685911662878,-0.3477466113760874,18
meta_analysis_level,z_1.96,source_paper,influence_check,two_derivations,MA10,1,47,32,5708,0.5574912891986062,type_M,yang2023_gated_beta0_c3,se_beta0,NA,primary,2.9163047811979292,1.8973882026895104,4.482389826595563,1.840814936167618,1.2261924859035276,3.802420851530024,1,4259.631579854067,95.77017570824448,95.77017570824445,47,FALSE,equal_per_meta_analysis,2.9363645127941456,-0.020059731596216324,-0.6831485501480938,24
meta_analysis_level,z_1.96,source_paper,influence_check,two_derivations,MA12,1,47,70,5670,1.2195121951219512,type_M,yang2023_gated_beta0_c3,se_beta0,NA,primary,2.1975618514093838,1.4837152910155424,3.254854971174689,2.069093426657648,1.2515772319879943,3.995192661696146,1,4259.631579854067,95.83471365494688,35.76335542497816,47,FALSE,k_effect_sizes,2.1770696432395016,0.020492208169882176,0.9412748110064761,11
meta_analysis_level,z_1.96,source_paper,influence_check,two_derivations,MA12,1,47,70,5670,1.2195121951219512,type_M,yang2023_gated_beta0_c3,se_beta0,NA,primary,3.0032173158979725,1.958369806414002,4.6055214990394555,2.069093426657648,1.2515772319879943,3.995192661696146,1,4259.631579854067,95.83471365494688,95.83471365494684,47,FALSE,equal_per_meta_analysis,2.9363645127941456,0.06685280310382691,2.27672016919358,13
