aggregation,role,verification_status,weighting,effect_estimator,se_source,se_method,crit_value_method,spec_role,metric,dropped_MA_model,dropped_k,dropped_pct_of_k,summary_all_48,summary_without,abs_change,pct_change,influence_rank
meta_analysis_level,influence_check,two_derivations,equal_per_meta_analysis,yang2023_gated_beta0_c3,se_beta0,NA,z_1.96,primary,type_S,MA22_01.csv,92,1.602787456445993,0.024936057703107764,0.025621060409743227,6.850027066354625e-4,2.747036900504485,34
meta_analysis_level,influence_check,two_derivations,equal_per_meta_analysis,yang2023_gated_beta0_c3,se_beta0,NA,z_1.96,primary,type_S,MA22_02.csv,92,1.602787456445993,0.024936057703107764,0.025551920147872588,6.158624447648239e-4,2.4697666812347308,35
meta_analysis_level,influence_check,two_derivations,equal_per_meta_analysis,yang2023_gated_beta0_c3,se_beta0,NA,z_1.96,primary,type_S,MA22_03.csv,92,1.602787456445993,0.024936057703107764,0.025551597959369725,6.155402562619608e-4,2.468474622535255,36
meta_analysis_level,influence_check,two_derivations,equal_per_meta_analysis,yang2023_gated_beta0_c3,se_beta0,NA,z_1.96,primary,type_S,MA01_01.csv,22,0.3832752613240418,0.024936057703107764,0.025632125392984983,6.960676898772195e-4,2.791410327024013,33
meta_analysis_level,influence_check,two_derivations,equal_per_meta_analysis,yang2023_gated_beta0_c3,se_beta0,NA,z_1.96,primary,type_S,MA01_02.csv,14,0.24390243902439024,0.024936057703107764,0.0229498210725416,-0.001986236630566164,-7.9653193548658745,4
meta_analysis_level,influence_check,two_derivations,equal_per_meta_analysis,yang2023_gated_beta0_c3,se_beta0,NA,z_1.96,primary,type_S,MA01_03.csv,16,0.2787456445993031,0.024936057703107764,0.025463616694993182,5.275589918854184e-4,2.115647141046151,41
meta_analysis_level,influence_check,two_derivations,equal_per_meta_analysis,yang2023_gated_beta0_c3,se_beta0,NA,z_1.96,primary,type_S,MA05_01.csv,17,0.2961672473867596,0.024936057703107764,0.025186579127265497,2.505214241577333e-4,1.0046552953176358,45
meta_analysis_level,influence_check,two_derivations,equal_per_meta_analysis,yang2023_gated_beta0_c3,se_beta0,NA,z_1.96,primary,type_S,MA05_02.csv,16,0.2787456445993031,0.024936057703107764,0.025676245293286964,7.401875901792004e-4,2.968342466126672,22
meta_analysis_level,influence_check,two_derivations,equal_per_meta_analysis,yang2023_gated_beta0_c3,se_beta0,NA,z_1.96,primary,type_S,MA05_03.csv,4,0.06968641114982578,0.024936057703107764,0.02567583165972203,7.397739566142661e-4,2.9666836892267456,25
meta_analysis_level,influence_check,two_derivations,equal_per_meta_analysis,yang2023_gated_beta0_c3,se_beta0,NA,z_1.96,primary,type_S,MA06_01.csv,33,0.5749128919860628,0.024936057703107764,0.024604932535625297,-3.3112516748246695e-4,-1.3278970213531305,44
meta_analysis_level,influence_check,two_derivations,equal_per_meta_analysis,yang2023_gated_beta0_c3,se_beta0,NA,z_1.96,primary,type_S,MA06_02.csv,13,0.2264808362369338,0.024936057703107764,0.02331849404544189,-0.0016175636576658756,-6.4868459839354635,8
meta_analysis_level,influence_check,two_derivations,equal_per_meta_analysis,yang2023_gated_beta0_c3,se_beta0,NA,z_1.96,primary,type_S,MA08.csv,531,9.250871080139373,0.024936057703107764,0.02567651757558037,7.404598724726069e-4,2.969434388100267,21
meta_analysis_level,influence_check,two_derivations,equal_per_meta_analysis,yang2023_gated_beta0_c3,se_beta0,NA,z_1.96,primary,type_S,MA10.csv,32,0.5574912891986062,0.024936057703107764,0.024398341227266286,-5.377164758414779e-4,-2.1563812622011347,40
meta_analysis_level,influence_check,two_derivations,equal_per_meta_analysis,yang2023_gated_beta0_c3,se_beta0,NA,z_1.96,primary,type_S,MA12.csv,70,1.2195121951219512,0.024936057703107764,0.025676582646241335,7.405249431335706e-4,2.9696953381739943,18
meta_analysis_level,influence_check,two_derivations,equal_per_meta_analysis,yang2023_gated_beta0_c3,se_beta0,NA,z_1.96,primary,type_S,MA13_01.csv,43,0.7491289198606271,0.024936057703107764,0.025445879314815435,5.098216117076712e-4,2.044515687995596,42
meta_analysis_level,influence_check,two_derivations,equal_per_meta_analysis,yang2023_gated_beta0_c3,se_beta0,NA,z_1.96,primary,type_S,MA13_02.csv,37,0.6445993031358885,0.024936057703107764,0.025634372335614934,6.983146325071701e-4,2.8004211444383253,32
meta_analysis_level,influence_check,two_derivations,equal_per_meta_analysis,yang2023_gated_beta0_c3,se_beta0,NA,z_1.96,primary,type_S,MA13_03.csv,14,0.24390243902439024,0.024936057703107764,0.02273564076286013,-0.0022004169402476334,-8.824237441403572,3
meta_analysis_level,influence_check,two_derivations,equal_per_meta_analysis,yang2023_gated_beta0_c3,se_beta0,NA,z_1.96,primary,type_S,MA15_01.csv,5,0.08710801393728224,0.024936057703107764,0.023417989525915256,-0.001518068177192508,-6.08784353672438,9
meta_analysis_level,influence_check,two_derivations,equal_per_meta_analysis,yang2023_gated_beta0_c3,se_beta0,NA,z_1.96,primary,type_S,MA15_02.csv,9,0.156794425087108,0.024936057703107764,0.025647777620989617,7.117199178818534e-4,2.8541797839726435,31
meta_analysis_level,influence_check,two_derivations,equal_per_meta_analysis,yang2023_gated_beta0_c3,se_beta0,NA,z_1.96,primary,type_S,MA15_03.csv,11,0.1916376306620209,0.024936057703107764,0.02567658281688224,7.405251137744748e-4,2.9696960224878888,14
meta_analysis_level,influence_check,two_derivations,equal_per_meta_analysis,yang2023_gated_beta0_c3,se_beta0,NA,z_1.96,primary,type_S,MA15_04.csv,11,0.1916376306620209,0.024936057703107764,0.022997019219060222,-0.0019390384840475422,-7.776042657319815,6
meta_analysis_level,influence_check,two_derivations,equal_per_meta_analysis,yang2023_gated_beta0_c3,se_beta0,NA,z_1.96,primary,type_S,MA21.csv,11,0.1916376306620209,0.024936057703107764,0.02487776868872265,-5.828901438511419e-5,-0.23375392806317397,46
meta_analysis_level,influence_check,two_derivations,equal_per_meta_analysis,yang2023_gated_beta0_c3,se_beta0,NA,z_1.96,primary,type_S,MA23.csv,24,0.4181184668989547,0.024936057703107764,0.02445694214214194,-4.791155609658246e-4,-1.9213765330119204,43
meta_analysis_level,influence_check,two_derivations,equal_per_meta_analysis,yang2023_gated_beta0_c3,se_beta0,NA,z_1.96,primary,type_S,MA24.csv,139,2.421602787456446,0.024936057703107764,0.025676053249828627,7.399955467208633e-4,2.9675723225032424,23
meta_analysis_level,influence_check,two_derivations,equal_per_meta_analysis,yang2023_gated_beta0_c3,se_beta0,NA,z_1.96,primary,type_S,MA25.csv,43,0.7491289198606271,0.024936057703107764,0.025515334790882374,5.792770877746101e-4,2.323049997203097,38
meta_analysis_level,influence_check,two_derivations,equal_per_meta_analysis,yang2023_gated_beta0_c3,se_beta0,NA,z_1.96,primary,type_S,MA26.csv,459,7.996515679442509,0.024936057703107764,0.022568170451410345,-0.002367887251697419,-9.495836430480797,2
meta_analysis_level,influence_check,two_derivations,equal_per_meta_analysis,yang2023_gated_beta0_c3,se_beta0,NA,z_1.96,primary,type_S,MA28_01.csv,84,1.4634146341463414,0.024936057703107764,0.025675513919627864,7.394562165200999e-4,2.965409469789382,26
meta_analysis_level,influence_check,two_derivations,equal_per_meta_analysis,yang2023_gated_beta0_c3,se_beta0,NA,z_1.96,primary,type_S,MA28_02.csv,84,1.4634146341463414,0.024936057703107764,0.02567004098306889,7.339832799611243e-4,2.943461587633589,28
meta_analysis_level,influence_check,two_derivations,equal_per_meta_analysis,yang2023_gated_beta0_c3,se_beta0,NA,z_1.96,primary,type_S,MA31.csv,734,12.787456445993032,0.024936057703107764,0.025676582816892772,7.40525113785008e-4,2.9696960225301217,11
meta_analysis_level,influence_check,two_derivations,equal_per_meta_analysis,yang2023_gated_beta0_c3,se_beta0,NA,z_1.96,primary,type_S,MA32.csv,13,0.2264808362369338,0.024936057703107764,0.025676582814919045,7.405251118112813e-4,2.9696960146149642,15
meta_analysis_level,influence_check,two_derivations,equal_per_meta_analysis,yang2023_gated_beta0_c3,se_beta0,NA,z_1.96,primary,type_S,MA14_01.csv,104,1.8118466898954704,0.024936057703107764,0.025676582724769297,7.405250216615325e-4,2.969695653091309,17
meta_analysis_level,influence_check,two_derivations,equal_per_meta_analysis,yang2023_gated_beta0_c3,se_beta0,NA,z_1.96,primary,type_S,MA14_02.csv,167,2.9094076655052263,0.024936057703107764,0.025676582816883974,7.405251137762095e-4,2.9696960224948388,13
meta_analysis_level,influence_check,two_derivations,equal_per_meta_analysis,yang2023_gated_beta0_c3,se_beta0,NA,z_1.96,primary,type_S,MA18.csv,23,0.40069686411149824,0.024936057703107764,0.025676577361617457,7.405196585096932e-4,2.9696741454740883,20
meta_analysis_level,influence_check,two_derivations,equal_per_meta_analysis,yang2023_gated_beta0_c3,se_beta0,NA,z_1.96,primary,type_S,MA39_1.csv,37,0.6445993031358885,0.024936057703107764,0.022499199974466595,-0.002436857728641169,-9.772425768558701,1
meta_analysis_level,influence_check,two_derivations,equal_per_meta_analysis,yang2023_gated_beta0_c3,se_beta0,NA,z_1.96,primary,type_S,MA39_2.csv,15,0.2613240418118467,0.024936057703107764,0.023064081137703363,-0.0018719765654044013,-7.507107128530177,7
meta_analysis_level,influence_check,two_derivations,equal_per_meta_analysis,yang2023_gated_beta0_c3,se_beta0,NA,z_1.96,primary,type_S,MA17.csv,66,1.1498257839721255,0.024936057703107764,0.025492018317706068,5.55960614598304e-4,2.2295449473916484,39
meta_analysis_level,influence_check,two_derivations,equal_per_meta_analysis,yang2023_gated_beta0_c3,se_beta0,NA,z_1.96,primary,type_S,MA34.csv,555,9.668989547038327,0.024936057703107764,0.025675841039993423,7.397833368856591e-4,2.966721306525777,24
meta_analysis_level,influence_check,two_derivations,equal_per_meta_analysis,yang2023_gated_beta0_c3,se_beta0,NA,z_1.96,primary,type_S,MA41_01.csv,110,1.916376306620209,0.024936057703107764,0.025674283285458052,7.382255823502881e-4,2.9604743104932885,27
meta_analysis_level,influence_check,two_derivations,equal_per_meta_analysis,yang2023_gated_beta0_c3,se_beta0,NA,z_1.96,primary,type_S,MA41_02.csv,184,3.205574912891986,0.024936057703107764,0.02493948969828147,3.4319951737055154e-6,0.01376318267534149,48
meta_analysis_level,influence_check,two_derivations,equal_per_meta_analysis,yang2023_gated_beta0_c3,se_beta0,NA,z_1.96,primary,type_S,MA41_03.csv,129,2.2473867595818815,0.024936057703107764,0.024962928237729415,2.6870534621650788e-5,0.10775774960731788,47
meta_analysis_level,influence_check,two_derivations,equal_per_meta_analysis,yang2023_gated_beta0_c3,se_beta0,NA,z_1.96,primary,type_S,MA41_04.csv,104,1.8118466898954704,0.024936057703107764,0.025676580321289152,7.405226181813884e-4,2.9696860145182358,19
meta_analysis_level,influence_check,two_derivations,equal_per_meta_analysis,yang2023_gated_beta0_c3,se_beta0,NA,z_1.96,primary,type_S,MA43.csv,13,0.2264808362369338,0.024936057703107764,0.024351995904210604,-5.840617988971605e-4,-2.3422379184836806,37
meta_analysis_level,influence_check,two_derivations,equal_per_meta_analysis,yang2023_gated_beta0_c3,se_beta0,NA,z_1.96,primary,type_S,MA45_01.csv,28,0.4878048780487805,0.024936057703107764,0.025676582816892772,7.40525113785008e-4,2.9696960225301217,11
meta_analysis_level,influence_check,two_derivations,equal_per_meta_analysis,yang2023_gated_beta0_c3,se_beta0,NA,z_1.96,primary,type_S,MA45_02.csv,11,0.1916376306620209,0.024936057703107764,0.025656310024149552,7.20252321041788e-4,2.888396913486546,30
meta_analysis_level,influence_check,two_derivations,equal_per_meta_analysis,yang2023_gated_beta0_c3,se_beta0,NA,z_1.96,primary,type_S,MA47_1.csv,65,1.132404181184669,0.024936057703107764,0.022964016055333283,-0.0019720416477744807,-7.90839382573576,5
meta_analysis_level,influence_check,two_derivations,equal_per_meta_analysis,yang2023_gated_beta0_c3,se_beta0,NA,z_1.96,primary,type_S,MA47_2.csv,38,0.662020905923345,0.024936057703107764,0.02567658280524148,7.40525102133717e-4,2.969695975805453,16
meta_analysis_level,influence_check,two_derivations,k_effect_sizes,yang2024_FE_VCV,own_CRVE,CR2_Satterthwaite,z_1.96,reported_sensitivity,power,MA09.csv,1297,22.59581881533101,0.47894781727745,0.6931292153462528,0.21418139806880282,44.71915109380893,1
meta_analysis_level,influence_check,two_derivations,k_effect_sizes,yang2024_FE_VCV,own_CRVE,CR2_Satterthwaite,z_1.96,reported_sensitivity,power,MA20_cleaned.csv,29,0.5052264808362369,0.47894781727745,0.4821860321100917,0.003238214832641695,0.6761101556008953,19
meta_analysis_level,influence_check,two_derivations,k_effect_sizes,yang2024_FE_VCV,own_CRVE,CR2_Satterthwaite,z_1.96,reported_sensitivity,power,MA22_01.csv,92,1.602787456445993,0.47894781727745,0.47948462876978654,5.368114923365308e-4,0.1120814153383165,43
meta_analysis_level,influence_check,two_derivations,k_effect_sizes,yang2024_FE_VCV,own_CRVE,CR2_Satterthwaite,z_1.96,reported_sensitivity,power,MA22_02.csv,92,1.602787456445993,0.47894781727745,0.4968352493394181,0.017887432061968078,3.734735062297201,6
meta_analysis_level,influence_check,two_derivations,k_effect_sizes,yang2024_FE_VCV,own_CRVE,CR2_Satterthwaite,z_1.96,reported_sensitivity,power,MA22_03.csv,92,1.602787456445993,0.47894781727745,0.48191415120517067,0.0029663339277206657,0.6193438660150097,20
meta_analysis_level,influence_check,two_derivations,k_effect_sizes,yang2024_FE_VCV,own_CRVE,CR2_Satterthwaite,z_1.96,reported_sensitivity,power,MA01_01.csv,22,0.3832752613240418,0.47894781727745,0.47759317013746144,-0.001354647139988563,-0.2828381487755771,30
meta_analysis_level,influence_check,two_derivations,k_effect_sizes,yang2024_FE_VCV,own_CRVE,CR2_Satterthwaite,z_1.96,reported_sensitivity,power,MA01_02.csv,14,0.24390243902439024,0.47894781727745,0.47808652915510197,-8.612881223480362e-4,-0.1798292196515172,33
meta_analysis_level,influence_check,two_derivations,k_effect_sizes,yang2024_FE_VCV,own_CRVE,CR2_Satterthwaite,z_1.96,reported_sensitivity,power,MA01_03.csv,16,0.2787456445993031,0.47894781727745,0.47796327095981456,-9.845463176354485e-4,-0.20556442312067436,32
meta_analysis_level,influence_check,two_derivations,k_effect_sizes,yang2024_FE_VCV,own_CRVE,CR2_Satterthwaite,z_1.96,reported_sensitivity,power,MA05_01.csv,17,0.2961672473867596,0.47894781727745,0.4803869635433201,0.001439146265870106,0.300480806875969,26
meta_analysis_level,influence_check,two_derivations,k_effect_sizes,yang2024_FE_VCV,own_CRVE,CR2_Satterthwaite,z_1.96,reported_sensitivity,power,MA05_02.csv,16,0.2787456445993031,0.47894781727745,0.47862309690043453,-3.2472037701547496e-4,-0.06779869649711223,46
meta_analysis_level,influence_check,two_derivations,k_effect_sizes,yang2024_FE_VCV,own_CRVE,CR2_Satterthwaite,z_1.96,reported_sensitivity,power,MA05_03.csv,4,0.06968641114982578,0.47894781727745,0.4788636105577154,-8.420671973458083e-5,-0.01758160632472361,47
meta_analysis_level,influence_check,two_derivations,k_effect_sizes,yang2024_FE_VCV,own_CRVE,CR2_Satterthwaite,z_1.96,reported_sensitivity,power,MA06_01.csv,33,0.5749128919860628,0.47894781727745,0.47953491867867576,5.871014012257536e-4,0.12258149636490412,41
meta_analysis_level,influence_check,two_derivations,k_effect_sizes,yang2024_FE_VCV,own_CRVE,CR2_Satterthwaite,z_1.96,reported_sensitivity,power,MA06_02.csv,13,0.2264808362369338,0.47894781727745,0.47820050449305124,-7.473127843987681e-4,-0.15603219337063656,38
meta_analysis_level,influence_check,two_derivations,k_effect_sizes,yang2024_FE_VCV,own_CRVE,CR2_Satterthwaite,z_1.96,reported_sensitivity,power,MA08.csv,531,9.250871080139373,0.47894781727745,0.4443212869318919,-0.034626530345558126,-7.229708351609276,3
meta_analysis_level,influence_check,two_derivations,k_effect_sizes,yang2024_FE_VCV,own_CRVE,CR2_Satterthwaite,z_1.96,reported_sensitivity,power,MA10.csv,32,0.5574912891986062,0.47894781727745,0.4775844858039221,-0.0013633314735279067,-0.28465135957350673,29
meta_analysis_level,influence_check,two_derivations,k_effect_sizes,yang2024_FE_VCV,own_CRVE,CR2_Satterthwaite,z_1.96,reported_sensitivity,power,MA12.csv,70,1.2195121951219512,0.47894781727745,0.47843773474051177,-5.100825369382389e-4,-0.10650064966112316,45
meta_analysis_level,influence_check,two_derivations,k_effect_sizes,yang2024_FE_VCV,own_CRVE,CR2_Satterthwaite,z_1.96,reported_sensitivity,power,MA13_01.csv,43,0.7491289198606271,0.47894781727745,0.47718068046506695,-0.0017671368123830522,-0.3689622853755181,24
meta_analysis_level,influence_check,two_derivations,k_effect_sizes,yang2024_FE_VCV,own_CRVE,CR2_Satterthwaite,z_1.96,reported_sensitivity,power,MA13_02.csv,37,0.6445993031358885,0.47894781727745,0.4781156613327083,-8.321559447417304e-4,-0.1737466827747669,34
meta_analysis_level,influence_check,two_derivations,k_effect_sizes,yang2024_FE_VCV,own_CRVE,CR2_Satterthwaite,z_1.96,reported_sensitivity,power,MA13_03.csv,14,0.24390243902439024,0.47894781727745,0.4781496505925185,-7.981666849314895e-4,-0.16665003078385476,35
meta_analysis_level,influence_check,two_derivations,k_effect_sizes,yang2024_FE_VCV,own_CRVE,CR2_Satterthwaite,z_1.96,reported_sensitivity,power,MA15_01.csv,5,0.08710801393728224,0.47894781727745,0.4788795608675432,-6.825640990681947e-5,-0.014251324976244373,48
meta_analysis_level,influence_check,two_derivations,k_effect_sizes,yang2024_FE_VCV,own_CRVE,CR2_Satterthwaite,z_1.96,reported_sensitivity,power,MA15_02.csv,9,0.156794425087108,0.47894781727745,0.47839445665779456,-5.533606196554408e-4,-0.115536724397447,42
meta_analysis_level,influence_check,two_derivations,k_effect_sizes,yang2024_FE_VCV,own_CRVE,CR2_Satterthwaite,z_1.96,reported_sensitivity,power,MA15_03.csv,11,0.1916376306620209,0.47894781727745,0.4782890250045868,-6.587922728631956e-4,-0.13754990608539908,40
meta_analysis_level,influence_check,two_derivations,k_effect_sizes,yang2024_FE_VCV,own_CRVE,CR2_Satterthwaite,z_1.96,reported_sensitivity,power,MA15_04.csv,11,0.1916376306620209,0.47894781727745,0.4794807135710515,5.328962936014814e-4,0.11126395702787395,44
meta_analysis_level,influence_check,two_derivations,k_effect_sizes,yang2024_FE_VCV,own_CRVE,CR2_Satterthwaite,z_1.96,reported_sensitivity,power,MA21.csv,11,0.1916376306620209,0.47894781727745,0.4797257712611269,7.779539836769156e-4,0.16242980041105692,37
meta_analysis_level,influence_check,two_derivations,k_effect_sizes,yang2024_FE_VCV,own_CRVE,CR2_Satterthwaite,z_1.96,reported_sensitivity,power,MA23.csv,24,0.4181184668989547,0.47894781727745,0.47752088135663223,-0.0014269359208177734,-0.2979313965619679,27
meta_analysis_level,influence_check,two_derivations,k_effect_sizes,yang2024_FE_VCV,own_CRVE,CR2_Satterthwaite,z_1.96,reported_sensitivity,power,MA24.csv,139,2.421602787456446,0.47894781727745,0.47029111650708866,-0.008656700770361347,-1.8074413241028764,9
meta_analysis_level,influence_check,two_derivations,k_effect_sizes,yang2024_FE_VCV,own_CRVE,CR2_Satterthwaite,z_1.96,reported_sensitivity,power,MA25.csv,43,0.7491289198606271,0.47894781727745,0.47638307736947366,-0.0025647399079763433,-0.5354946437704733,21
meta_analysis_level,influence_check,two_derivations,k_effect_sizes,yang2024_FE_VCV,own_CRVE,CR2_Satterthwaite,z_1.96,reported_sensitivity,power,MA26.csv,459,7.996515679442509,0.47894781727745,0.456580139779149,-0.022367677498300986,-4.6701700459663265,5
meta_analysis_level,influence_check,two_derivations,k_effect_sizes,yang2024_FE_VCV,own_CRVE,CR2_Satterthwaite,z_1.96,reported_sensitivity,power,MA28_01.csv,84,1.4634146341463414,0.47894781727745,0.4737399428455693,-0.005207874431880699,-1.0873573788235502,14
meta_analysis_level,influence_check,two_derivations,k_effect_sizes,yang2024_FE_VCV,own_CRVE,CR2_Satterthwaite,z_1.96,reported_sensitivity,power,MA28_02.csv,84,1.4634146341463414,0.47894781727745,0.473739942860206,-0.005207874417244018,-1.0873573757675503,15
meta_analysis_level,influence_check,two_derivations,k_effect_sizes,yang2024_FE_VCV,own_CRVE,CR2_Satterthwaite,z_1.96,reported_sensitivity,power,MA31.csv,734,12.787456445993032,0.47894781727745,0.42994348290965956,-0.04900433436779045,-10.231664619822812,2
meta_analysis_level,influence_check,two_derivations,k_effect_sizes,yang2024_FE_VCV,own_CRVE,CR2_Satterthwaite,z_1.96,reported_sensitivity,power,MA32.csv,13,0.2264808362369338,0.47894781727745,0.4781505542663856,-7.972630110644197e-4,-0.1664613518016278,36
meta_analysis_level,influence_check,two_derivations,k_effect_sizes,yang2024_FE_VCV,own_CRVE,CR2_Satterthwaite,z_1.96,reported_sensitivity,power,MA14_01.csv,104,1.8118466898954704,0.47894781727745,0.4725756904225381,-0.006372126854911897,-1.330442821753286,11
meta_analysis_level,influence_check,two_derivations,k_effect_sizes,yang2024_FE_VCV,own_CRVE,CR2_Satterthwaite,z_1.96,reported_sensitivity,power,MA14_02.csv,167,2.9094076655052263,0.47894781727745,0.46849802167176247,-0.01044979560568754,-2.1818234113872292,8
meta_analysis_level,influence_check,two_derivations,k_effect_sizes,yang2024_FE_VCV,own_CRVE,CR2_Satterthwaite,z_1.96,reported_sensitivity,power,MA18.csv,23,0.40069686411149824,0.47894781727745,0.4775315182703016,-0.0014162990071484027,-0.2957105045804931,28
meta_analysis_level,influence_check,two_derivations,k_effect_sizes,yang2024_FE_VCV,own_CRVE,CR2_Satterthwaite,z_1.96,reported_sensitivity,power,MA39_1.csv,37,0.6445993031358885,0.47894781727745,0.4837490118746044,0.00480119459715439,1.0024462841163873,16
meta_analysis_level,influence_check,two_derivations,k_effect_sizes,yang2024_FE_VCV,own_CRVE,CR2_Satterthwaite,z_1.96,reported_sensitivity,power,MA39_2.csv,15,0.2613240418118467,0.47894781727745,0.48140958229497033,0.002461765017520323,0.5139944120664541,22
meta_analysis_level,influence_check,two_derivations,k_effect_sizes,yang2024_FE_VCV,own_CRVE,CR2_Satterthwaite,z_1.96,reported_sensitivity,power,MA17.csv,66,1.1498257839721255,0.47894781727745,0.48243345073031035,0.0034856334528603483,0.7277689399806109,18
meta_analysis_level,influence_check,two_derivations,k_effect_sizes,yang2024_FE_VCV,own_CRVE,CR2_Satterthwaite,z_1.96,reported_sensitivity,power,MA34.csv,555,9.668989547038327,0.47894781727745,0.4523487332991347,-0.026599083978315285,-5.553649691842455,4
meta_analysis_level,influence_check,two_derivations,k_effect_sizes,yang2024_FE_VCV,own_CRVE,CR2_Satterthwaite,z_1.96,reported_sensitivity,power,MA41_01.csv,110,1.916376306620209,0.47894781727745,0.47474880614580506,-0.0041990111316449474,-0.8767157882697885,17
meta_analysis_level,influence_check,two_derivations,k_effect_sizes,yang2024_FE_VCV,own_CRVE,CR2_Satterthwaite,z_1.96,reported_sensitivity,power,MA41_02.csv,184,3.205574912891986,0.47894781727745,0.49497382379417076,0.01602600651672076,3.346086136861337,7
meta_analysis_level,influence_check,two_derivations,k_effect_sizes,yang2024_FE_VCV,own_CRVE,CR2_Satterthwaite,z_1.96,reported_sensitivity,power,MA41_03.csv,129,2.2473867595818815,0.47894781727745,0.47246685172708774,-0.006480965550362261,-1.3531673632428132,10
meta_analysis_level,influence_check,two_derivations,k_effect_sizes,yang2024_FE_VCV,own_CRVE,CR2_Satterthwaite,z_1.96,reported_sensitivity,power,MA41_04.csv,104,1.8118466898954704,0.47894781727745,0.4730383071981884,-0.005909510079261604,-1.2338525964799008,12
meta_analysis_level,influence_check,two_derivations,k_effect_sizes,yang2024_FE_VCV,own_CRVE,CR2_Satterthwaite,z_1.96,reported_sensitivity,power,MA43.csv,13,0.2264808362369338,0.47894781727745,0.48006172331792474,0.0011139060404747325,0.23257357070893825,31
meta_analysis_level,influence_check,two_derivations,k_effect_sizes,yang2024_FE_VCV,own_CRVE,CR2_Satterthwaite,z_1.96,reported_sensitivity,power,MA45_01.csv,28,0.4878048780487805,0.47894781727745,0.47722257927573625,-0.001725238001713758,-0.36021419024744317,25
meta_analysis_level,influence_check,two_derivations,k_effect_sizes,yang2024_FE_VCV,own_CRVE,CR2_Satterthwaite,z_1.96,reported_sensitivity,power,MA45_02.csv,11,0.1916376306620209,0.47894781727745,0.47828223191942626,-6.655853580237459e-4,-0.13896824121826246,39
meta_analysis_level,influence_check,two_derivations,k_effect_sizes,yang2024_FE_VCV,own_CRVE,CR2_Satterthwaite,z_1.96,reported_sensitivity,power,MA47_1.csv,65,1.132404181184669,0.47894781727745,0.4847718125529503,0.0058239952755003155,1.2159978739660016,13
meta_analysis_level,influence_check,two_derivations,k_effect_sizes,yang2024_FE_VCV,own_CRVE,CR2_Satterthwaite,z_1.96,reported_sensitivity,power,MA47_2.csv,38,0.662020905923345,0.47894781727745,0.47662845520080227,-0.002319362076647735,-0.48426195777068193,23
meta_analysis_level,influence_check,two_derivations,equal_per_meta_analysis,yang2024_FE_VCV,own_CRVE,CR2_Satterthwaite,z_1.96,reported_sensitivity,power,MA09.csv,1297,22.59581881533101,0.5308290962783878,0.5465186890672205,0.01568959278883264,2.955676864518453,5
meta_analysis_level,influence_check,two_derivations,equal_per_meta_analysis,yang2024_FE_VCV,own_CRVE,CR2_Satterthwaite,z_1.96,reported_sensitivity,power,MA20_cleaned.csv,29,0.5052264808362369,0.5308290962783878,0.5472261794564403,0.01639708317805244,3.088957122548752,4
meta_analysis_level,influence_check,two_derivations,equal_per_meta_analysis,yang2024_FE_VCV,own_CRVE,CR2_Satterthwaite,z_1.96,reported_sensitivity,power,MA22_01.csv,92,1.602787456445993,0.5308290962783878,0.532770935598065,0.0019418393196771744,0.3658125248392263,43
meta_analysis_level,influence_check,two_derivations,equal_per_meta_analysis,yang2024_FE_VCV,own_CRVE,CR2_Satterthwaite,z_1.96,reported_sensitivity,power,MA22_02.csv,92,1.602787456445993,0.5308290962783878,0.5580912733400025,0.027262177061614712,5.135772935724181,1
meta_analysis_level,influence_check,two_derivations,equal_per_meta_analysis,yang2024_FE_VCV,own_CRVE,CR2_Satterthwaite,z_1.96,reported_sensitivity,power,MA22_03.csv,92,1.602787456445993,0.5308290962783878,0.536299776911647,0.005470680633259173,1.030591704865813,36
meta_analysis_level,influence_check,two_derivations,equal_per_meta_analysis,yang2024_FE_VCV,own_CRVE,CR2_Satterthwaite,z_1.96,reported_sensitivity,power,MA01_01.csv,22,0.3832752613240418,0.5308290962783878,0.5237242609037785,-0.007104835374609264,-1.3384412091237752,15
meta_analysis_level,influence_check,two_derivations,equal_per_meta_analysis,yang2024_FE_VCV,own_CRVE,CR2_Satterthwaite,z_1.96,reported_sensitivity,power,MA01_02.csv,14,0.24390243902439024,0.5308290962783878,0.5237242609358611,-0.007104835342526705,-1.3384412030799209,17
meta_analysis_level,influence_check,two_derivations,equal_per_meta_analysis,yang2024_FE_VCV,own_CRVE,CR2_Satterthwaite,z_1.96,reported_sensitivity,power,MA01_03.csv,16,0.2787456445993031,0.5308290962783878,0.523724260903778,-0.007104835374609819,-1.338441209123875,14
meta_analysis_level,influence_check,two_derivations,equal_per_meta_analysis,yang2024_FE_VCV,own_CRVE,CR2_Satterthwaite,z_1.96,reported_sensitivity,power,MA05_01.csv,17,0.2961672473867596,0.5308290962783878,0.5435483483809317,0.012719252102543877,2.396110573387511,8
meta_analysis_level,influence_check,two_derivations,equal_per_meta_analysis,yang2024_FE_VCV,own_CRVE,CR2_Satterthwaite,z_1.96,reported_sensitivity,power,MA05_02.csv,16,0.2787456445993031,0.5308290962783878,0.5292526923243916,-0.0015764039539961638,-0.2969701482168685,46
