obs_ID,study_ID,year,es,var,meta_ID,research_aim
obs_382,Rygula2013,2013,1.511155575,0.447512892,ma26_01,animal
obs_383,Rygula2013,2013,1.268337002,0.413767271,ma26_01,animal
obs_384,Schluns2016,2017,-0.68594241,0.121742953,ma26_01,animal
obs_385,Schluns2016,2017,0.844169274,0.125014639,ma26_01,animal
obs_386,Schluns2016,2017,2.675758511,0.212137097,ma26_01,animal
obs_387,Schluns2016,2017,-0.937799012,0.127269304,ma26_01,animal
obs_388,Schluns2016,2017,-0.91636134,0.126732157,ma26_01,animal
obs_389,Schluns2016,2017,0.451259679,0.112569522,ma26_01,animal
obs_390,Schluns2016,2017,-0.424838719,0.112264951,ma26_01,animal
obs_391,Schluns2016,2017,-0.669463068,0.115787226,ma26_01,animal
obs_392,Schluns2016,2017,-0.948953358,0.121738958,ma26_01,animal
obs_393,Schluns2016,2017,-1.055033921,0.124536117,ma26_01,animal
obs_394,Verbeek2014a,2014,-0.538917676,0.208067563,ma26_01,animal
obs_395,Verbeek2014a,2014,0.988862318,0.227162463,ma26_01,animal
obs_396,Verbeek2014a,2014,1.986863127,0.309656252,ma26_01,animal
obs_397,Verbeek2014a,2014,0.626067404,0.210887789,ma26_01,animal
obs_398,Verbeek2014a,2014,-1.449419397,0.258356016,ma26_01,animal
obs_399,Verbeek2014a,2014,-0.584715788,0.155189499,ma26_01,animal
obs_400,Verbeek2014a,2014,-0.842476222,0.162546972,ma26_01,animal
obs_401,Verbeek2014a,2014,-1.106165852,0.172823706,ma26_01,animal
obs_402,Verbeek2014a,2014,-0.884671778,0.164004531,ma26_01,animal
obs_403,Verbeek2014a,2014,-0.663314208,0.157151363,ma26_01,animal
obs_404,Voegeli2014,2014,2.176047641,0.381740713,ma26_01,animal
obs_405,Voegeli2014,2014,0.35962464,0.237807793,ma26_01,animal
obs_406,Voegeli2014,2014,-1.683369433,0.322320379,ma26_01,animal
obs_407,Voegeli2014,2014,-0.432254412,0.239605105,ma26_01,animal
obs_408,Voegeli2014,2014,2.043420777,0.364252749,ma26_01,animal
obs_409,Wichman2012,2012,-2.431294906,0.266575547,ma26_01,animal
obs_410,Wichman2012,2012,-2.686828349,0.29273258,ma26_01,animal
obs_411,Wichman2012,2012,-0.118335011,0.148631712,ma26_01,animal
obs_412,Wichman2012,2012,1.005871162,0.168587184,ma26_01,animal
obs_413,Wichman2012,2012,-3.113875416,0.34227605,ma26_01,animal
obs_414,Deakin2018,2018,2.448031236,0.774553558,ma26_01,animal
obs_415,Deakin2018,2018,-3.070560335,0.989271298,ma26_01,animal
obs_416,Deakin2018,2018,1.13963107,0.481172436,ma26_01,animal
obs_417,Jones2018,2018,0.237816355,0.033200675,ma26_01,animal
obs_418,Jones2018,2018,0.10168731,0.032430403,ma26_01,animal
obs_419,Jones2018,2018,0.369369308,0.034531959,ma26_01,animal
obs_420,Jones2018,2018,0.55527642,0.197499857,ma26_01,animal
obs_421,Jones2018,2018,1.252548255,0.32355438,ma26_01,animal
obs_422,Jones2018,2018,0.531353801,0.194900353,ma26_01,animal
obs_423,Jones2018,2018,0.463762131,0.188174198,ma26_01,animal
obs_424,Jones2018,2018,0.195439942,0.170486344,ma26_01,animal
obs_425,Verbeek2019,2019,-0.63633093,0.211247696,ma26_01,animal
obs_426,Verbeek2019,2019,-0.728663621,0.21474863,ma26_01,animal
obs_427,Verbeek2019,2019,-0.766514899,0.216320697,ma26_01,animal
obs_428,Verbeek2019,2019,-0.770236706,0.216479572,ma26_01,animal
obs_429,Verbeek2019,2019,-0.65807121,0.212029381,ma26_01,animal
obs_430,Bailoo2018,2018,-0.632317281,0.353324591,ma26_01,animal
obs_431,Bailoo2018,2018,1.281396569,0.415432192,ma26_01,animal
obs_432,Bailoo2018,2018,-0.032526345,0.333386231,ma26_01,animal
obs_433,Bailoo2018,2018,1.139138125,0.398215117,ma26_01,animal
obs_434,Bailoo2018,2018,-0.76758927,0.362792998,ma26_01,animal
obs_435,Bailoo2018,2018,0.486705258,0.345177434,ma26_01,animal
obs_436,Bailoo2018,2018,1.99719168,0.532772064,ma26_01,animal
obs_437,Bailoo2018,2018,0.758232995,0.362079197,ma26_01,animal
obs_438,Bailoo2018,2018,0.814392682,0.366495105,ma26_01,animal
obs_439,Bailoo2018,2018,-1.615850837,0.46388203,ma26_01,animal
obs_440,Bailoo2018,2018,0.107186962,0.333907786,ma26_01,animal
obs_441,Bailoo2018,2018,1.234142727,0.409488747,ma26_01,animal
obs_442,Bailoo2018,2018,-0.947890981,0.378258199,ma26_01,animal
obs_443,Bailoo2018,2018,1.139138125,0.398215117,ma26_01,animal
obs_444,Bailoo2018,2018,-1.546407725,0.452902176,ma26_01,animal
obs_445,Bailoo2018,2018,0.874833952,0.371600055,ma26_01,animal
obs_446,Bailoo2018,2018,-0.336976993,0.339011008,ma26_01,animal
obs_447,Bailoo2018,2018,-0.34266214,0.3392042,ma26_01,animal
obs_448,Bailoo2018,2018,0.322152985,0.338522461,ma26_01,animal
obs_449,Bailoo2018,2018,-0.640201923,0.353826258,ma26_01,animal
obs_450,Bailoo2018,2018,1.679953037,0.474445444,ma26_01,animal
obs_451,Bailoo2018,2018,0.233500485,0.336059457,ma26_01,animal
obs_452,Bailoo2018,2018,0.19418406,0.335218706,ma26_01,animal
obs_453,Bailoo2018,2018,-0.655648868,0.354827105,ma26_01,animal
obs_454,Bailoo2018,2018,-0.591470682,0.350825212,ma26_01,animal
obs_455,Bailoo2018,2018,0.671766948,0.355896875,ma26_01,animal
obs_456,Bailoo2018,2018,-1.19204378,0.404381752,ma26_01,animal
obs_457,Bailoo2018,2018,-0.161193826,0.334632506,ma26_01,animal
obs_458,Bailoo2018,2018,-0.895898798,0.373465066,ma26_01,animal
obs_459,Bailoo2018,2018,-2.102179688,0.554291305,ma26_01,animal
